iter,time,reward,steps,convergence
1,0.0010666169999922204,-416.59,299.04,93.85038
2,0.0018305869999721835,-913.74,300.0,88.716798
3,0.002623623999966185,-382.51,300.0,82.49325743449799
4,0.003405034000024898,-614.72,298.65,77.386064892498
5,0.004195678999963093,-384.05,300.0,68.00270411629799
6,0.004963752999856297,-374.95,300.0,61.53134069347887
7,0.00573969199979274,-597.9,300.0,59.384096313254055
8,0.007594901999823378,-300.96,300.0,57.65229282626916
9,0.00937077299977318,-304.03,300.0,53.26501349439816
10,0.010132006999810983,-450.99,299.05,48.667261074398155
11,0.010551950999797555,-458.73,300.0,52.16521286439816
12,0.011379869999814218,-469.01,300.0,49.43479379941822
13,0.012177352999742652,-441.59,300.0,46.910720350505514
14,0.012961840999651031,-359.54,299.47,46.868292892505515
15,0.013742225999635593,-385.15,300.0,50.23659614420933
16,0.014574590999700376,-475.29,300.0,53.28532845817843
17,0.015366602999733914,-306.54,300.0,53.351381716403225
18,0.016190760999734266,-931.14,300.0,53.55653320338813
19,0.016987560999723428,-469.69,299.17,53.38408876319727
20,0.01776897199965788,-429.21,300.0,56.035656725973695
21,0.018578081999748974,-1133.94,300.0,56.74936395603233
22,0.019402580999781094,-318.68,300.0,62.79019983017115
23,0.01995931499982362,-495.28,300.0,64.54852240259066
24,0.02034369399973457,-450.45,300.0,64.97706677959081
25,0.021139467999773842,-443.37,300.0,63.9144005808408
26,0.02176698999983273,-361.33,300.0,63.219732638153666
27,0.022567892999859396,-418.24,300.0,59.99902001571204
28,0.023344173999930717,-490.41,299.78,57.27486282345402
29,0.025249311999914426,-579.02,299.67,53.73116679616261
30,0.02607175899993308,-398.97,296.17,49.942150009097396
31,0.026832651999939117,-518.76,290.34,44.94007921199096
32,0.027611326999931407,-402.71,300.0,40.70188998492441
33,0.028381109999941145,-828.27,300.0,39.693751940996705
34,0.02898913999990782,-789.99,298.37,40.3857576539374
35,0.029762684999923295,-571.0,296.98,41.773831193567545
36,0.030550934999951096,-401.04,300.0,38.55556990414901
37,0.031326874000001226,-508.06,300.0,41.9053660484695
38,0.03188155600003029,-424.7,299.34,38.54125303569823
39,0.03266330899998593,-406.52,298.24,42.74517016469139
40,0.03326757699994687,-311.73,300.0,42.15958491913743
41,0.03405275000000074,-374.16,297.37,42.955494136687996
42,0.03451920300005895,-468.9,300.0,43.67833716102895
43,0.03497539600004984,-357.87,299.37,46.35857222695185
44,0.03575372900002094,-341.7,300.0,42.24394947970707
45,0.03654471500010459,-384.6,300.0,41.67744673092509
46,0.037329546000023583,-391.63,297.78,43.76707586523479
47,0.03811335100010638,-494.39,300.0,41.825181779469446
48,0.03881474000013441,-490.72,299.18,42.356349046416554
49,0.039585549000094034,-700.37,297.3,42.18804819478469
50,0.04036832700012383,-406.31,298.6,44.191920432113655
51,0.04207580400009192,-381.45,300.0,43.55651399990778
52,0.04285824100008995,-299.98,300.0,44.826376698306476
53,0.04369505200008916,-331.51,300.0,46.174265943333104
54,0.04427948600016407,-299.0,300.0,50.44592385407966
55,0.04499318600016977,-419.09,300.0,52.256974703564175
56,0.04581666000024143,-305.53,300.0,49.99095736242891
57,0.046601833000181614,-324.13,298.53,46.640000061101
58,0.04737811500024236,-352.31,298.19,48.79445934846691
59,0.04798546100028034,-327.26,294.19,49.92192404331502
60,0.0487446440002941,-578.39,287.51,46.895319105121615
61,0.04919844400023976,-466.39,290.82,47.622537164642125
62,0.04994531500028643,-430.81,298.92,46.635269028218296
63,0.05071099500025866,-501.89,299.65,44.559348557873406
64,0.051488987000197994,-413.69,300.0,44.84236493133976
65,0.05226390100017397,-488.51,300.0,41.46467817294778
66,0.05303471100023671,-391.59,288.06,46.54672338685125
67,0.05368309400023463,-434.03,294.61,45.405188142782976
68,0.05400557500024661,-370.8,269.18,45.833484088093236
69,0.05424598300021444,-397.65,270.83,43.88959612575713
70,0.05501713500029837,-517.12,281.49,48.97477835547674
71,0.05577529100025913,-309.05,276.63,48.02592059602748
72,0.056124447000343025,-341.64,299.12,50.169080281190844
73,0.05662338700028613,-319.25,298.18,53.09368420174544
74,0.05740308800022831,-321.92,300.0,56.167875692758855
75,0.05818997000028503,-384.26,299.91,59.58890043188592
76,0.05898027200021261,-604.14,300.0,55.018170370953
77,0.059772284000246145,-301.23,300.0,57.94342828785371
78,0.06059609900023588,-381.57,297.43,57.74203627352555
79,0.06137614200019925,-912.95,300.0,57.64141331123502
80,0.06221705600023597,-341.39,298.46,59.6962612482566
81,0.06300462200033508,-313.13,299.31,59.07498372166634
82,0.06384074800041617,-352.08,288.19,53.6238713558861
83,0.0646132680003575,-364.19,288.03,49.863492560611334
84,0.06540151800027161,-331.3,298.46,44.22108521194652
85,0.0661918210003023,-520.28,279.11,41.4940136641076
86,0.06696468200027539,-441.43,279.16,43.94240623962733
87,0.06773959500037563,-453.68,286.56,45.38174197393137
88,0.06817321800031095,-326.0,286.15,42.63246216453921
89,0.06864958800031218,-366.28,280.26,43.76685554409952
90,0.06927198100038368,-386.32,285.5,38.42144402204487
91,0.07005305000041062,-343.96,283.2,39.29103454913702
92,0.07047573000033935,-350.0,288.96,45.23415489653976
93,0.07126158700032192,-322.39,300.0,45.6622570873465
94,0.07204402400031995,-312.38,297.6,46.21206451801483
95,0.07260725500032095,-316.43,297.97,45.84600367838702
96,0.07329017700033091,-369.24,297.92,46.05998288549922
97,0.07406167000033292,-445.77,281.89,52.78928753376586
98,0.07486736100031521,-362.74,291.73,58.488693602656234
99,0.075447349000342,-316.19,294.37,56.808675636798895
100,0.07630502000040451,-363.92,289.25,59.0512968659476
101,0.07708848300046611,-323.89,296.96,56.77954384240875
102,0.07788904400047159,-317.52,292.89,51.404889142290834
103,0.0782043440004827,-324.67,268.15,54.50166489746689
104,0.07876347100057046,-292.32,251.55,55.45903564680509
105,0.07954317200051264,-313.39,300.0,55.71559100223914
106,0.08033005400056936,-428.99,279.13,56.214452323515914
107,0.081165839000505,-324.56,294.4,47.09365590769151
108,0.08163502800050537,-331.61,288.61,53.162705323867975
109,0.08191749900049672,-329.13,221.56,53.36232251572277
110,0.08270403900041856,-381.38,297.21,56.67330978519167
111,0.08349878700039426,-255.63,227.84,58.452539989153784
112,0.08381511300035527,-305.2,287.71,67.61307327343232
113,0.08464679400037767,-301.88,299.94,68.48461167509178
