iter,time,reward,steps,convergence
1,0.0011863079999976378,-836.99,300.0,89.63851
2,0.0022218049999978007,-793.08,298.89,80.27702
3,0.0036067999999964684,-720.57,298.99,70.86702
4,0.0046419559999968385,-503.05,299.28,61.457019999999986
5,0.005657276999997407,-452.13,300.0,51.87285899999999
6,0.006655156999997303,-422.78,300.0,42.491568999999984
7,0.007686208999995614,-390.51,300.0,32.90030212717376
8,0.008748721999992881,-413.2,300.0,23.30535850540939
9,0.00976712099999233,-354.78,300.0,13.702224061022102
10,0.010802618999992575,-460.5,300.0,3.8550161169796113
11,0.011808706999989482,-305.86,300.0,3.8583854547372964
12,0.012814451999989984,-308.29,300.0,3.3588321262630187
13,0.013842425999989416,-299.0,300.0,2.8691027402310665
14,0.01483893899998634,-299.0,300.0,2.3791253588053762
15,0.015828611999985753,-299.0,300.0,2.063286386168477
16,0.016818284999985167,-299.0,300.0,1.5445764658467411
17,0.017841128999982914,-299.0,300.0,1.2358433473951222
18,0.01885644999997993,-299.0,300.0,0.9307869758854451
19,0.019929564999983995,-299.0,300.0,0.6339418317352283
20,0.020948305999979766,-299.0,300.0,0.5811512882595494
21,0.021963284999976906,-299.0,300.0,0.03927212205862816
