iter,time,reward,steps,convergence
1,0.0013470359999985249,-311.25,300.0,89.6
2,0.0022905430000008664,-695.69,300.0,80.00099
3,0.003222764000000211,-299.09,300.0,70.6026745098886
4,0.004061625999995044,-318.7,300.0,61.202664509888606
5,0.0048662909999848125,-410.97,300.0,51.80266450988861
6,0.00566992999998206,-352.45,300.0,42.39340799017738
7,0.0074919679999823074,-436.2,300.0,32.992407990177384
8,0.008422479999978805,-299.98,300.0,23.631407961152938
9,0.009236378999972317,-307.05,300.0,13.76142863801434
10,0.010039675999976794,-312.33,300.0,4.365777462878638
11,0.010819034999983046,-308.8,300.0,4.155045341667353
12,0.011607626999975196,-351.65,300.0,4.326211651757353
13,0.012608926999973846,-370.39,300.0,4.400076714921399
14,0.013425218999969957,-299.0,300.0,4.444825622470393
15,0.014249717999973655,-384.91,300.0,4.397157897041303
16,0.015025656999966941,-323.38,300.0,4.4175572759839685
17,0.0158234819999592,-303.93,300.0,4.415480084983968
18,0.01660147299996595,-385.1,300.0,4.376480114008403
19,0.017398272999969322,-313.3,300.0,4.845461759327006
20,0.018216274999971915,-417.32,300.0,4.805940900257201
21,0.01904556199997387,-362.13,300.0,4.954722538704731
22,0.019906993999981637,-342.12,300.0,4.981566228614731
23,0.020739358999975366,-379.94,300.0,4.877252165666787
24,0.02155907099997023,-301.52,300.0,4.789097951244916
25,0.02240887699996108,-377.38,300.0,4.862799619655754
26,0.02319336599995836,-324.61,300.0,4.890325462124042
27,0.023994269999960238,-299.0,300.0,4.848103408116411
28,0.024825266999954465,-332.82,300.0,4.636528474382542
29,0.02561009699995509,-338.53,299.8,4.228187405964816
30,0.026446565999961535,-437.24,300.0,4.262404904331546
31,0.027230370999959064,-299.0,300.0,3.8570055914427614
32,0.028041533999967783,-316.65,299.43,3.651067747836585
33,0.02883457199996542,-339.35,300.0,3.499533308313018
34,0.029625215999971033,-306.45,300.0,3.5439386151858954
35,0.030441849999974124,-306.14,300.0,3.404834804635674
36,0.03127011099998356,-302.39,300.0,3.3671561029359482
37,0.032079221999993024,-311.74,300.0,2.9446449613415036
38,0.0328907269999803,-310.72,300.0,3.1642289946330973
39,0.03369436599997755,-383.48,300.0,3.410489422299565
40,0.0345185239999779,-375.76,300.0,3.234191524098575
41,0.03532353099997465,-314.11,300.0,3.703175386853508
42,0.03611930399998187,-329.65,300.0,3.9408698119667163
43,0.03687438299998291,-408.04,299.6,4.119035766215246
44,0.03770264399999235,-349.29,300.0,4.153478968641329
45,0.038578097999987904,-331.08,300.0,3.782387651419538
46,0.039401571999988505,-388.94,300.0,3.3482550379207074
47,0.04023974999998359,-546.38,300.0,3.346857434666809
48,0.041034155999980726,-338.57,300.0,2.869975027971657
49,0.041712973999977976,-471.13,300.0,3.0318366367520193
50,0.04252960799998107,-448.37,299.78,2.978293331129918
51,0.04361947899998597,-338.5,300.0,2.5172072256569096
52,0.04441354299999034,-372.85,300.0,2.302809813811428
53,0.045204186999981744,-315.46,300.0,2.339685500391226
54,0.046199330999982635,-330.64,300.0,1.9141522979651437
55,0.04700331199998686,-389.55,300.0,1.9315320567313585
56,0.047793613999985496,-310.29,300.0,2.3391089805111
57,0.04859554299999047,-317.16,300.0,2.406226561914185
58,0.04942243599998619,-334.81,300.0,2.5737963525235275
