iter,time,reward,steps,convergence
66,0.05758570200001145,-459.57,300.0,3.1681457002128313
67,0.05838250100001119,-310.72,300.0,3.22718989899589
68,0.059048324000002594,-424.43,300.0,3.148043447381619
69,0.059704230999983565,-340.34,300.0,3.398638689365272
70,0.06048564200000328,-457.65,299.1,3.2104170274458808
71,0.060833771000005754,-308.82,300.0,3.3715066953626094
72,0.061604580000022224,-339.06,300.0,3.2227158408262255
73,0.06238291400001117,-324.69,300.0,3.2108366604065424
74,0.06316329899999573,-357.17,300.0,3.6780057060521627
75,0.06395872999999597,-312.97,300.0,3.947288993989872
76,0.06474732300000596,-358.34,300.0,4.015724906207653
77,0.06553830900000435,-322.87,300.0,3.76046478115625
78,0.06748516700000096,-322.47,300.0,3.7038017528876175
79,0.06827717900000607,-425.09,300.0,3.2971063508436904
80,0.0690490150000187,-408.52,300.0,3.4189770662478516
81,0.06974424800003476,-340.42,300.0,3.433000043695028
82,0.07042853800004423,-308.06,300.0,3.4028655751737964
83,0.07109367700002167,-323.64,300.0,2.990656344807969
84,0.0718668810000338,-314.42,300.0,2.9683451889642236
85,0.07255424900003504,-317.23,300.0,2.513496106884413
86,0.07336404300002641,-300.07,300.0,2.456575410486301
87,0.07417315300003224,-353.63,300.0,2.2165554052153587
88,0.07495627400004423,-339.66,299.04,2.172451750084849
89,0.07574965400002043,-336.02,300.0,2.588810250831635
90,0.07652559300001371,-337.06,299.81,2.2117106877924897
91,0.07731965700000387,-333.77,300.0,2.2023721805398226
92,0.0781126949999873,-324.25,298.98,2.1954766042134026
93,0.07890094499998668,-360.8,300.0,2.204881330225129
94,0.07967996199997174,-343.65,299.6,1.7827494130198531
95,0.08048804699996026,-328.14,297.88,1.8533965033699034
96,0.08126774799995928,-334.16,299.01,1.8784911105815028
97,0.08208267199995589,-367.67,300.0,2.2985513539600433
98,0.08289588599996023,-399.93,298.85,2.6120377174669827
99,0.08361095399996543,-339.53,300.0,2.1903607516711903
100,0.08525721699996325,-379.19,300.0,2.2012141843078767
101,0.08603178799995703,-408.02,298.71,2.0800502778481276
102,0.08695340799997098,-548.51,296.29,2.283554590046285
103,0.08773515999996562,-417.91,298.56,2.307098865400259
104,0.08851212499996564,-331.66,298.83,2.7629500468446793
105,0.08929969099995105,-336.48,299.86,2.944604443219447
106,0.09002022999996484,-366.41,300.0,3.363630969440918
107,0.09081018999995649,-363.84,299.9,2.955505712256101
108,0.09259324299995342,-406.59,300.0,3.05997498183645
109,0.09334524399994848,-332.78,300.0,3.3039592252836143
110,0.0943239729999732,-356.52,300.0,3.29648734214539
111,0.09509922899997036,-490.97,298.68,3.364280031390025
112,0.09588063999996166,-453.75,300.0,3.418692160236958
113,0.09666375999998422,-543.7,300.0,3.8353526188860143
114,0.09744551299996829,-556.89,300.0,3.4511976087413574
115,0.09821871699998042,-393.66,298.82,3.2584007206468257
116,0.09902372399997716,-450.93,298.32,3.140357354324455
117,0.09980718599996408,-326.1,300.0,3.3521400030510904
118,0.10057936399996947,-387.28,300.0,3.057190111476932
119,0.10135359299994207,-351.26,298.48,3.2384250573743656
120,0.10213705599994682,-349.4,297.99,3.6807067694675197
121,0.10291094399994449,-438.96,300.0,3.338317072150656
122,0.1037258679999411,-402.47,298.85,2.9216192909262517
123,0.10453292699995131,-355.15,300.0,2.7083736604173145
124,0.10531809999994834,-395.8,300.0,2.777186671957543
125,0.10608070199995723,-366.12,300.0,2.921476836314388
126,0.10687510799994016,-365.34,300.0,3.1078376119760103
127,0.1076082999999528,-345.31,299.83,3.2940179451152423
128,0.10843211599996039,-337.38,300.0,3.4601797929943663
129,0.10924498899996138,-386.01,299.44,3.482890819759036
130,0.11004178899995054,-334.8,300.0,3.0623634966527837
131,0.11081841199995779,-374.01,300.0,3.4960555798276878
132,0.1115926409999588,-327.2,300.0,3.887601442348714
133,0.11236173999995458,-330.79,300.0,3.6267808519804916
134,0.11317974199994296,-562.33,300.0,3.90873858878037
135,0.11395533899994348,-429.11,300.0,4.091939847540312
136,0.11472546499996383,-396.91,300.0,4.0803498892648715
137,0.11554517699994449,-319.75,300.0,3.6792941136574
138,0.11601402399992367,-351.01,299.53,3.7549452826108607
139,0.11661145299993336,-330.64,299.56,3.375286110474687
140,0.11742808699992224,-352.8,300.0,3.7418940423499336
141,0.11820026499992764,-345.19,299.22,3.5324936768089272
142,0.1189686809999273,-406.93,300.0,3.314754036424881
143,0.1197976259999507,-327.49,300.0,3.6881484416551276
144,0.12058690299994623,-388.4,300.0,3.252361754730002
145,0.12139772399993376,-389.39,300.0,3.3217464424765724
146,0.12214254399992797,-723.04,300.0,3.3001544563552843
147,0.12295917799991685,-355.54,300.0,3.7466767416329376
148,0.12354497899991657,-357.4,300.0,3.828592653772661
149,0.12432502199993678,-434.63,300.0,4.000828982473732
150,0.12517277599991417,-335.87,300.0,3.5764689607786027
151,0.1259579489999112,-520.11,300.0,3.7546393286523467
152,0.12673457199989002,-566.69,300.0,3.9225354010012565
153,0.12749888399989118,-429.74,292.94,3.9739498783073133
154,0.12826456399989183,-518.38,291.88,4.054760265765198
155,0.129028875999893,-439.23,300.0,3.9959073529149896
156,0.12976856599988196,-375.36,300.0,3.9198161528411966
157,0.13047781999989638,-344.0,300.0,3.5166165302804844
158,0.13114056499989601,-342.25,299.72,3.3284493228928382
159,0.13190658699991786,-387.25,300.0,3.342208509836395
160,0.13266679599990994,-347.46,300.0,3.82894623949709
161,0.13343418599990287,-376.18,300.0,3.732497643102871
162,0.13422551499991187,-337.76,300.0,3.3084251143222794
163,0.13500247999991188,-343.22,300.0,3.1763786885913183
164,0.1355937529999096,-347.1,300.0,3.2896068703989494
165,0.13605302499991012,-343.55,300.0,3.3620275444580736
166,0.13682588699990106,-375.61,300.0,3.3645324249445343
167,0.13759943299990596,-424.93,300.0,3.804122756584552
168,0.1384167509999088,-428.8,300.0,3.977551640314097
169,0.1391820889999167,-313.21,300.0,4.235336465716436
170,0.13965025199991032,-365.05,300.0,3.7552430975589344
171,0.14043029499990212,-333.16,300.0,3.647905525458911
172,0.14127223499991715,-330.83,300.0,3.8583952676327966
173,0.14206014299992376,-410.49,300.0,3.5627126852191906
174,0.14287985499993283,-349.05,300.0,3.8368367052221166
175,0.1436482709999325,-354.46,300.0,3.3550540918554055
176,0.1444252359999325,-338.94,300.0,3.4570152839337887
177,0.14520014899991907,-305.25,300.0,3.0119365158827116
178,0.1460031049999202,-299.0,300.0,2.5720376370881537
179,0.14678041199991299,-303.9,300.0,2.1310174166139704
180,0.14759089099993616,-321.36,300.0,2.6680846425092755
181,0.14838153499994178,-339.66,300.0,2.8867815674868664
182,0.14915918399995576,-353.5,295.61,3.1588288222910625
183,0.14993272899997123,-373.61,299.15,3.4628629149816623
184,0.15070832599997175,-352.26,298.44,3.46248556918412
185,0.15149281499998324,-356.94,298.15,3.4542805101005705
186,0.15218873199998484,-356.64,299.39,3.0429535162275188
187,0.15297014299997613,-390.14,296.39,3.4494250599878655
188,0.1537508699999819,-425.69,298.19,3.6698568860288368
189,0.15453296499998714,-745.41,299.02,4.094426314798772
190,0.15531813799998417,-399.87,300.0,4.000782229605291
191,0.156105703999998,-328.56,298.9,3.7748916654129423
192,0.15671407599998588,-334.85,296.52,3.7851502804012434
193,0.15713846599999215,-361.81,292.73,3.5362992853123294
194,0.15791440600000328,-292.98,285.96,3.584675250485952
195,0.15869205499998884,-367.46,299.92,4.063511691042693
196,0.15934830299997316,-332.14,300.0,4.040244360372405
197,0.16012697799996545,-326.65,300.0,3.5858570756813863
198,0.16069841699996346,-325.95,298.2,3.3673592499845997
199,0.16149521699998104,-389.5,298.8,3.3368543520237024
200,0.1634554129999799,-310.53,300.0,3.0624725822476733
201,0.1642395599999702,-324.28,300.0,2.8675060713566767
202,0.1650127639999539,-337.05,298.77,2.6602365778230905
203,0.16577878599994733,-351.33,298.14,2.8003713537358808
204,0.16654651799996145,-353.04,298.34,2.6126979303785176
205,0.167308778999967,-325.62,299.35,2.402823819867124
206,0.16807821999998396,-336.1,299.3,2.3395542115684576
207,0.1688377449999905,-391.84,300.0,2.727051657009261
208,0.1696047919999728,-394.95,298.97,3.0499753076726206
209,0.17039440999997169,-353.08,298.25,3.0679136381139984
210,0.1710007299999745,-368.99,300.0,3.3786444538480027
211,0.17178966399995943,-342.59,300.0,3.355852660217996
212,0.17251362299998618,-385.48,300.0,3.3506950030177785
213,0.1732796449999796,-355.03,300.0,3.5768036506899117
214,0.1740596879999714,-539.5,300.0,3.6398235064892583
215,0.17485956499999133,-444.9,299.0,3.7950322658012623
216,0.1751769169999875,-385.27,298.84,4.070546174410987
217,0.17585299999998938,-378.74,300.0,3.724949881271546
218,0.17666894999999272,-347.22,300.0,3.3991989388410757
219,0.1774613039999906,-348.56,300.0,3.3485900061384983
220,0.17824408199999198,-362.76,296.52,3.1890344233520054
221,0.17901899599999638,-346.68,299.31,3.6063887715517415
222,0.17973850999999286,-330.81,299.11,3.620854056659554
223,0.18053188899997963,-329.81,299.28,3.1873536817897103
224,0.18131022199997915,-323.44,300.0,2.9807702415776007
225,0.18209539399995833,-346.99,300.0,2.5768029102309598
226,0.1828703069999449,-405.38,295.49,2.3789475561690625
227,0.18355425499996159,-364.53,300.0,2.737244226862487
228,0.18432096099996897,-438.87,299.65,2.944839850563173
229,0.18508664099996963,-712.21,299.94,2.7941907553460394
230,0.18585437299995533,-358.69,300.0,2.506626715291716
231,0.18662894499996696,-357.73,300.0,2.0597979744823913
232,0.18692406899995717,-339.77,300.0,2.0901191019061724
233,0.18756663899998216,-338.76,300.0,2.5368165420951745
234,0.18835933499997282,-350.51,300.0,2.819126466058001
235,0.18915271499997743,-400.83,300.0,3.2471924618647408
236,0.1899235249999549,-358.18,300.0,3.5351701366962183
237,0.19071656299993833,-331.16,300.0,3.295090661515701
238,0.19147916599993664,-419.3,300.0,3.1055267282484564
239,0.1921904719999361,-325.8,300.0,3.117047254884627
240,0.1924832019999485,-390.02,300.0,3.599523815920791
241,0.1932495659999347,-357.7,300.0,3.6646477493019325
242,0.19410860499991145,-330.7,300.0,3.359904219506847
243,0.1948770209999111,-335.57,300.0,2.912634834489137
244,0.19567416199990362,-402.54,300.0,2.7177882145722045
245,0.19636289799987594,-382.21,297.44,2.3190178545077025
246,0.1971501219998686,-421.98,294.76,1.9991539786219412
247,0.1979127249998669,-337.74,299.74,2.0448301273748415
248,0.19818972399986023,-373.47,297.27,1.9491375533465658
249,0.19895164199985516,-398.15,292.26,1.9400020807554832
250,0.19974228599983235,-365.14,287.72,1.4063600184304206
251,0.2003038079998305,-365.98,299.25,1.8195943168979682
252,0.2010845339998184,-368.22,298.05,2.245074601360213
253,0.20190937599983272,-413.72,297.35,2.2742370538347183
254,0.20271130599985554,-386.02,293.55,2.0687393691565354
255,0.20351699699986625,-326.32,299.15,2.027510125196651
256,0.2042963559998725,-425.39,300.0,2.4262041031384536
257,0.20489754699985951,-496.19,300.0,2.708917454294525
258,0.20566220099985344,-420.32,299.27,2.7859609130879583
259,0.20643642999985445,-366.08,298.78,2.7589726965382484
260,0.2072021099998267,-353.99,299.91,3.080842779607054
261,0.2079712099998119,-351.42,300.0,2.8225558229668515
262,0.20873962599981155,-371.19,296.37,2.452707040857556
263,0.20951111899981356,-351.95,298.31,2.4958051535065713
264,0.2103161259998103,-415.93,298.86,2.4965136853675576
265,0.21108796199982294,-384.84,298.14,2.8361766432901008
266,0.21177669699983426,-326.67,300.0,2.444637376863369
267,0.212578967999832,-308.59,300.0,2.0241684759829353
268,0.2133429379998404,-373.88,300.0,2.3173445635576746
269,0.2138777859998413,-396.27,295.25,2.564827655533096
270,0.2146526999998457,-392.98,295.1,2.6206103298851424
271,0.21543342699982304,-324.29,294.11,2.417714347038443
272,0.2159419429998195,-344.49,298.13,2.678919753253532
273,0.21676370699981362,-326.71,299.36,2.6821131263136926
274,0.21726846099983277,-324.07,300.0,3.1176366181429196
275,0.21753896199982137,-452.87,300.0,3.0581870067862105
276,0.218364829999814,-377.51,298.25,3.260413336335217
277,0.2191394019997972,-493.63,300.0,3.2199208046741115
278,0.2199331239997946,-376.93,300.0,2.8871145924463093
279,0.22053328799978544,-336.53,300.0,2.5660524456630993
280,0.22131606699980466,-1233.81,300.0,2.673549992235034
281,0.22175345199980256,-477.06,300.0,2.933505445824552
282,0.22241038399980084,-1030.16,300.0,2.6376241647675753
283,0.22318358699979512,-434.51,295.33,2.671620017491761
284,0.22390480999979445,-453.65,299.69,2.617671178392741
285,0.22453301699979988,-393.25,298.89,2.6163675337975114
286,0.22550046199981466,-369.77,300.0,2.4712257833961324
287,0.22628084699982765,-358.21,300.0,2.7679301322489374
288,0.22710192599981838,-367.64,298.31,3.2369841868509717
289,0.22787581299982662,-345.57,298.07,3.1265081188728283
290,0.2286524369998233,-450.5,298.42,3.0824617453983487
291,0.22941914299983068,-417.27,300.0,3.1670321815427562
292,0.23014070799982278,-383.06,300.0,3.2106833728212427
293,0.2309433209998133,-340.44,300.0,3.600141857538689
294,0.23152501899983235,-384.81,300.0,3.4236951708330308
295,0.23230745499984096,-410.58,300.0,3.674570510335852
296,0.23292574399982868,-426.14,300.0,3.632327495138648
297,0.23373895899982244,-370.69,300.0,3.3338764013013047
298,0.23447659699982637,-354.84,300.0,2.9565485685466966
299,0.23525869199983163,-431.79,299.9,2.9546847315666027
300,0.2372062339998422,-328.04,300.0,2.6962067774435505
301,0.23802628799984404,-385.69,300.0,2.381122498169031
302,0.23881145999982323,-520.58,298.73,2.3770862083697515
303,0.23946531499981916,-362.3,285.78,2.3086739647854566
304,0.24007710599983056,-705.34,283.67,2.051423438743324
305,0.24085201899981712,-440.66,297.37,1.8618333867781387
306,0.2413273629998116,-364.1,299.12,2.193544757695888
307,0.24197711399980903,-337.99,297.8,2.253158676255198
308,0.24249452099979862,-343.95,299.92,2.600019710622891
309,0.24328311299979077,-350.88,299.6,2.9578638101017134
310,0.24404845099979866,-328.3,265.05,2.8391929570611176
311,0.24440991799980338,-333.22,289.62,3.238903003538568
312,0.24519098599978406,-301.63,271.65,3.277242897591983
313,0.24637387499979013,-308.26,282.36,2.945418567840708
314,0.24715254999978242,-335.5,281.38,3.3135535788476425
315,0.24796371299979114,-296.91,268.99,2.9685224085321713
316,0.24876461599978938,-322.62,287.35,2.573638914425145
317,0.24954910499977245,-297.8,271.67,2.5419562914106577
318,0.2503753139997684,-338.44,298.33,2.2725699956471983
319,0.25077029399975004,-351.98,300.0,2.066295934994248
320,0.2527383549997353,-346.75,299.57,2.5063239977435248
321,0.253532417999736,-332.44,300.0,2.5060464728603637
322,0.2543466589997365,-322.69,300.0,2.4459385205737947
323,0.2548992889997237,-326.14,299.97,2.8094299877598248
324,0.25567215099971463,-371.13,298.7,2.9036572955390203
325,0.2564426179997099,-375.47,295.69,3.297961420978113
326,0.25671414499970524,-437.26,297.41,3.430916083159123
327,0.2571829909997234,-401.08,296.33,3.7125175341506162
328,0.2579558519997249,-402.49,291.28,3.8354223000252254
329,0.25872597799971686,-350.34,253.51,3.591027075563835
330,0.25900913299972217,-323.89,296.73,3.109279578457529
331,0.2594595129997401,-324.93,297.5,2.9573161118515614
332,0.26027751499975693,-388.16,296.68,2.920069968201583
333,0.2610431949997576,-383.7,297.88,2.9096597551252223
334,0.26181024299975775,-486.08,295.87,2.924732065589283
335,0.2625406999997608,-423.36,298.1,3.057048939665267
336,0.262762640999739,-331.92,292.78,3.0108994054723275
337,0.2634192309997445,-320.21,296.49,2.6722267606920282
338,0.26419619599974453,-375.13,299.2,2.3533422390558165
339,0.2649998349997418,-392.55,297.07,2.413618929439805
340,0.2657737219997216,-431.0,300.0,2.890642525662276
341,0.26617690999972865,-411.95,296.97,2.622221457077733
342,0.26700551299973085,-434.29,299.0,2.6955375135180644
343,0.2672671229997263,-354.27,300.0,2.5131466971930676
344,0.2675745569997048,-343.01,294.29,2.0471361753898534
345,0.2683877709997091,-312.81,284.45,1.5113165698110138
346,0.2690549619997,-319.61,299.06,1.4306728131097544
347,0.2696434999996882,-353.47,272.9,1.4656814739617097
348,0.2701417559997026,-370.89,296.27,1.8803980874702944
349,0.27092385099970784,-438.38,298.23,2.1491222531914493
350,0.2728566889996955,-338.28,300.0,1.9586347382302107
351,0.27362236899969616,-375.56,300.0,1.9189833976129442
352,0.27439215299972375,-500.05,300.0,2.1494623268208324
353,0.2751626209997369,-429.09,298.4,2.1492545971406165
354,0.2759724159997461,-359.6,295.32,2.654743906676651
355,0.2767360439997333,-321.72,295.11,2.725743485688681
356,0.2771594079997328,-387.81,293.68,2.841386422532009
357,0.27793466299974057,-358.71,292.4,3.278087869572557
358,0.27841410999974414,-347.43,295.09,2.8587504610343246
359,0.2789417759997548,-368.2,298.84,2.941068499909124
360,0.2796900149997441,-330.12,299.45,2.640205470562499
361,0.28047245199974213,-322.4,298.64,3.178203690176087
362,0.28124257699974464,-318.05,299.28,2.9247298109922064
363,0.2820113349997371,-323.57,300.0,2.662060941162971
364,0.2828426749997561,-329.8,296.69,2.22325614783196
365,0.28360322599974097,-330.15,300.0,2.6740398830789154
366,0.2842823859997168,-320.94,300.0,2.926477117833772
367,0.28506277099972976,-329.51,300.0,2.6572636756657757
368,0.28588350899971715,-335.66,300.0,2.6530895754851898
369,0.286275410999707,-360.75,300.0,2.341212426996205
370,0.2870434849997139,-341.87,297.03,2.794729848029129
371,0.2878115589997208,-335.55,298.77,2.307191425580824
372,0.28840761999973097,-354.26,300.0,2.7321997945851435
373,0.2891750099997239,-320.33,297.81,2.7993641345560705
374,0.2899591569997426,-361.59,299.15,3.1456622901712143
375,0.2907296249997273,-312.06,298.69,3.0229172458744897
376,0.29145221599972615,-441.33,294.91,2.9949874828272116
377,0.29199390299973516,-331.98,299.57,2.9112893434634017
378,0.2925892799997598,-360.79,295.88,3.10489166235375
379,0.2933679549997521,-336.88,299.45,3.0595885994773875
380,0.2940980699997624,-345.84,298.55,3.075696308730494
381,0.2945132269997828,-315.85,299.02,3.4927309806531994
382,0.2952901929997722,-360.29,300.0,3.0462257745850665
383,0.29608870299978207,-340.19,299.65,3.4894881314066724
384,0.2966994689997762,-351.28,298.63,3.508620944666384
385,0.29746378199976675,-378.29,297.21,3.53698254991498
386,0.29823014599978137,-318.89,295.6,3.1680197962488323
387,0.29899514199976807,-312.78,299.88,3.343445739393323
388,0.2998056209997628,-350.0,300.0,3.5093120895328527
389,0.3006041309997727,-355.85,300.0,3.5112670418651106
390,0.3012080579997871,-347.02,295.24,3.045054478182164
391,0.30169537099979493,-458.49,294.36,2.9927187586862276
392,0.30248054399979196,-320.57,268.82,3.3617058344088933
393,0.3031788549997998,-340.31,288.27,2.8886731750671246
394,0.30368326699979775,-346.69,276.16,2.4748758362150993
395,0.30450297899980683,-310.51,300.0,2.5233604947768695
396,0.3052796019998141,-450.0,285.99,2.620831833633358
397,0.30620361599980583,-344.6,296.99,2.5203673644321904
398,0.3064980559997821,-460.59,295.18,2.2212800782099484
399,0.30688346099978503,-355.04,299.01,2.373349344498039
400,0.30882211199977405,-471.84,294.54,2.9087226474455306
401,0.30967396899978894,-366.89,288.17,2.63197681826295
402,0.31013118799978656,-486.08,298.92,2.7943275391820834
403,0.3109091789997649,-331.31,290.98,2.9224290762946774
404,0.31174154399977283,-377.78,284.65,3.004236912684273
405,0.31205615999977,-435.37,296.54,3.000563320176593
406,0.3128782659997569,-365.87,298.66,3.482571228236229
407,0.3132835049997311,-365.72,291.03,3.3066143125481675
408,0.3140597859997456,-382.88,298.72,3.6532036242982144
409,0.31483538399973554,-330.56,297.61,3.4939183233740025
410,0.3156051679997347,-379.54,300.0,2.967440278341009
411,0.31635306499973126,-293.32,272.57,3.231507504998315
412,0.31713515899971867,-442.76,292.16,3.1247598881737373
413,0.31796683999971265,-285.28,283.48,3.2501259046258655
414,0.3187366239997118,-313.67,286.26,3.5558728952372762
415,0.3228290279997168,-300.28,289.45,3.2988303179336698
416,0.32310055599970156,-368.76,299.32,2.8396068376758388
417,0.32386931299970456,-392.28,296.95,3.278049266144124
418,0.32415417799970214,-344.78,291.15,3.035799522226541
419,0.32495131899969465,-313.55,293.49,3.2515488280761082
420,0.3252638839996962,-331.71,296.85,3.5087962670918467
421,0.3260476879996759,-339.55,290.13,3.1009487796801225
422,0.32684551399967177,-312.88,288.52,3.154056745460097
423,0.3276426559996821,-320.44,279.2,3.3167109358292466
424,0.3282804369996768,-192.51,227.1,2.901958205990149
425,0.3286689199996715,-296.55,266.71,3.1428127133063173
426,0.3294564869996748,-336.34,287.39,3.2635337261788337
427,0.3299827849996859,-345.82,293.0,2.960988520452248
428,0.3307481229996938,-329.94,290.14,3.1228182062146947
429,0.3310801799997023,-358.45,292.42,2.867326354261974
430,0.3318827929996928,-340.08,276.2,3.14823072584724
431,0.33230068599968376,-402.26,298.59,3.4237695334685356
432,0.3326973759996861,-360.61,259.15,3.454370018221489
433,0.33348836199968446,-255.76,264.19,3.0434311541659387
434,0.3338559839996833,-266.36,254.41,3.0938040451179143
435,0.3346387619996847,-308.2,283.54,2.714685676291955
436,0.3355145579996872,-317.94,275.8,2.530314608028986
437,0.3363123839996831,-296.08,281.73,2.6287339062645834
438,0.3371057629996699,-294.84,279.71,2.6178273975122055
439,0.3377455959996496,-331.06,292.78,2.624398970657542
440,0.3381884519996561,-427.56,294.45,2.4100800759641388
441,0.3388652189996719,-307.09,282.76,2.2182303045482854
442,0.33956797599967103,-375.86,293.84,1.6617815224753643
443,0.340426672999655,-387.46,298.96,1.730120012972062
444,0.3411260099996696,-316.02,297.36,1.8353562873693694
445,0.34189442599966924,-302.24,291.17,2.231802266191774
446,0.3423027429996637,-347.36,296.71,2.297522979978
447,0.3426525819996584,-326.56,298.27,2.3702454857379296
448,0.34344185899965396,-370.03,298.82,2.096349991037354
449,0.344227031999651,-344.62,297.58,2.1398730377044823
450,0.3444869329996436,-349.01,298.44,1.8100932945976649
451,0.34540718499962964,-335.75,289.17,1.801529645339566
452,0.34583772999963003,-339.95,290.27,2.333646274204196
453,0.34645875499961676,-329.32,293.0,2.3070740101416742
454,0.34666188699961253,-296.38,277.37,2.225692965347142
455,0.34742927699960546,-292.95,265.78,2.295704431357705
456,0.34785161499959827,-310.05,288.88,2.271012025427216
457,0.34821615899960534,-305.21,272.8,2.2226076475661456
458,0.35012950399962506,-331.25,299.05,2.2083868752567364
459,0.3507676269996409,-314.85,299.48,2.1857901122440486
460,0.351543907999627,-313.55,285.07,2.1823198787755933
461,0.3517877349996468,-336.27,300.0,2.617392884995904
462,0.35257222399965826,-331.14,299.11,2.1084350057875634
463,0.3530643249996501,-336.5,299.54,2.5412801984500692
464,0.3536118249996605,-340.18,298.99,2.491424747890032
465,0.35441648999966446,-331.26,292.29,2.473140381705787
466,0.3549725399996646,-355.31,300.0,2.8827769273234605
467,0.3557484799996473,-359.99,300.0,3.085641434882743
468,0.356183470999639,-341.6,296.88,3.0965232540144174
469,0.3569532539996487,-353.41,300.0,3.1295958741348278
470,0.3577267989996642,-311.49,298.01,3.5738067707313688
471,0.35819872399966357,-368.14,298.36,3.587379482363372
472,0.35861729999965064,-317.83,294.46,3.993507360995089
473,0.3592448219996527,-396.35,278.07,3.922017256859353
474,0.36001323799965235,-382.24,295.99,4.212226055480853
475,0.36036752299963837,-371.28,289.48,4.153998577196681
476,0.36114756599963016,-486.31,280.99,4.170956370710451
477,0.3615815309996151,-350.1,282.75,4.065123760997476
478,0.36189922499963245,-376.0,297.19,4.412422889422137
479,0.36246245599963345,-390.46,298.71,4.522159539011246
480,0.36324078899963297,-436.2,295.29,4.18009125685897
481,0.36350581799962356,-346.9,299.39,4.05409595757295
482,0.36410187899963375,-316.11,290.4,3.6787873852935933
483,0.3643361319996359,-328.2,291.98,3.2741806772520023
484,0.3648679009996556,-299.7,297.37,3.060886917531167
485,0.3650693229996591,-328.05,294.55,2.643064975059259
486,0.36560109299966825,-303.06,286.03,2.591307155569007
487,0.36596529499968256,-320.42,288.9,2.290892514280514
488,0.3668003959996895,-308.32,290.92,2.463978916569924
489,0.3675708639996742,-313.89,296.4,2.679229199343422
