iter,time,reward,steps,convergence
1,0.0018972719999510446,-1344.64,299.43,93.6
2,0.002829150999957619,-562.39,300.0,85.89727152
3,0.003612955999983569,-310.65,300.0,80.57746152000001
4,0.004423433999988902,-307.94,300.0,75.58696152000002
5,0.005196638000029452,-400.65,300.0,71.38466693330956
6,0.005997883000020465,-718.93,300.0,68.78760386720955
7,0.0068104130000392615,-452.23,300.0,63.40198746092692
8,0.007589088000031552,-301.94,300.0,56.83797073748475
9,0.00836023900001237,-346.76,300.0,51.43797073748475
10,0.009138572000040313,-511.97,299.73,44.305719786055775
11,0.009990771000047971,-464.51,300.0,48.31521978605578
12,0.010779021000018929,-299.58,300.0,50.61794826605577
13,0.011629168000013124,-317.21,299.77,49.81267362772995
14,0.012464611000041259,-305.29,300.0,48.53348224952215
15,0.013284665000014684,-377.94,300.0,48.0258345904408
16,0.014055816999984927,-400.5,300.0,46.37585147523448
17,0.014840988999992533,-303.41,300.0,42.500859071751826
18,0.015820745000041825,-312.15,300.0,43.44550762854301
19,0.016621648000011646,-392.29,300.0,43.50806980154359
20,0.01743451999999479,-563.44,300.0,47.88643423768186
21,0.01823200300003691,-364.69,300.0,45.12069046109287
22,0.0190435080000384,-686.47,300.0,44.9994584736551
23,0.019820815000002767,-435.49,300.0,45.60876501174293
24,0.02062821599997733,-524.64,300.0,50.97845638995072
25,0.02141851799996175,-326.69,300.0,49.369680727602486
26,0.02222694399995362,-307.21,300.0,48.27762511106984
27,0.02303878999993003,-356.31,300.0,52.33107463258814
28,0.02384311299994124,-379.43,299.99,50.15828384451605
29,0.02466692799998782,-760.54,292.39,56.10561524328123
30,0.02532078299998375,-577.15,297.25,52.77813177825292
31,0.02593223299999181,-398.9,300.0,53.884046178698654
32,0.026745104999974956,-355.56,299.21,58.83161455487393
33,0.027541220999978577,-538.1,300.0,63.339482655111944
34,0.028313056999991204,-660.06,299.67,60.64850764442868
35,0.02908113000000867,-398.08,300.0,60.39755091132939
36,0.029873825999970904,-578.38,299.75,62.50392954734493
37,0.030661392999945747,-463.43,300.0,66.34919313985266
38,0.0314797369999269,-1833.86,300.0,72.11005091850038
39,0.03225704399994811,-425.64,300.0,66.6728213182699
40,0.03303400899994813,-395.63,300.0,69.32784703372077
41,0.033815761999960614,-395.16,300.0,64.81794721635913
42,0.03502429899992876,-400.36,300.0,61.73555781344881
43,0.035850508999942576,-575.93,300.0,59.091592555441025
44,0.03662063399991666,-520.86,300.0,60.54347026227165
45,0.03738528799993901,-326.32,300.0,57.4288967915388
46,0.03781891099993118,-362.84,294.9,57.97146813758993
47,0.038536371999896346,-376.17,283.16,53.16681296642925
48,0.03887253299990334,-408.91,296.6,51.742242290834284
49,0.040208283999902505,-368.24,295.84,53.83152475484103
50,0.04212778499987735,-445.85,295.03,52.31869242343905
51,0.04326792699987436,-351.94,261.68,58.243600565685256
52,0.044270936999851074,-253.56,209.0,58.904640162203236
53,0.04471276799984025,-358.52,279.25,58.01888347677034
54,0.04547981599984041,-381.55,300.0,57.319927796607224
55,0.04624686399984057,-231.33,239.19,63.03142508980194
56,0.04719207999988839,-310.83,290.23,63.5551510300215
57,0.04750019899989866,-496.21,288.98,65.39299387820424
58,0.04804017599991539,-310.52,300.0,61.641734600148446
59,0.04880380499992043,-299.98,300.0,61.94888774518215
60,0.049658398999895326,-300.45,300.0,65.73997059614358
61,0.05035431599992535,-292.92,262.83,60.92578023076155
62,0.051129912999954286,-310.9,300.0,59.713437741037524
63,0.05191782200000716,-315.4,298.64,58.42006771189409
64,0.05269957500001965,-308.48,295.94,55.568357967306824
65,0.05345123400002194,-325.49,293.22,52.377285865546625
66,0.054241536000063206,-311.74,299.88,50.14482687607839
67,0.05502739200005635,-353.69,285.34,48.967358793955576
68,0.05530131300008634,-431.05,300.0,53.939109524313245
