iter,time,reward,steps,convergence
1,0.0008918689999291018,-315.46,300.0,93.69
2,0.0017177369999217262,-750.37,300.0,88.48966301478
3,0.0025121420000004946,-1401.22,300.0,87.10735301478
4,0.0033284339999681833,-445.0,299.08,82.73183201478
5,0.004108818999952746,-652.44,300.0,75.61230014863062
6,0.004887151999923844,-364.86,300.0,68.6767838904358
7,0.005638127999873177,-404.98,300.0,62.34941994321076
8,0.006432533999827683,-760.32,300.0,56.54858677254415
9,0.0071999239997921904,-723.65,300.0,52.46326066090363
10,0.007976546999771017,-400.22,300.0,48.19280593756954
11,0.008754538999710348,-424.23,300.0,48.35318593756954
12,0.009519534999753887,-674.9,298.8,45.42414702685234
13,0.010285556999747314,-360.76,300.0,40.615717543938935
14,0.011045080999792845,-367.74,300.0,36.38451712393893
15,0.011816232999763088,-448.35,300.0,34.23336157525023
16,0.012581912999735323,-382.92,300.0,34.04263143348474
17,0.01335374899974795,-533.53,299.01,36.93816142431293
18,0.014154309999753423,-502.77,299.15,39.52898264868388
19,0.01492033199974685,-416.35,299.7,38.48072676032441
20,0.015739359999770386,-354.19,300.0,34.19097280813811
21,0.01656112399984977,-306.0,300.0,34.025792150196125
22,0.01736955099977422,-361.12,299.41,32.93866318442998
23,0.017986130999702254,-402.05,300.0,32.1344891128749
24,0.018755914999701417,-395.11,300.0,36.069497006681885
25,0.01952501399978246,-387.69,300.0,39.14111401704343
26,0.020297190999826853,-407.51,300.0,41.098476997003715
27,0.02107176299978164,-512.9,300.0,37.82202737720057
28,0.02185727799974302,-485.28,300.0,32.70527637365426
29,0.02263321699979315,-634.61,300.0,31.563313030531543
30,0.02340300099979231,-399.3,297.59,34.111416784051926
31,0.023951868999802173,-501.56,300.0,33.751962902321075
32,0.024723361999804183,-764.47,299.68,40.96854864902174
33,0.025491093999789882,-559.48,298.45,44.22300730074541
34,0.02625711599978331,-628.95,299.36,42.11534484769341
35,0.027073750999761614,-469.61,300.0,42.03803431683809
36,0.027853793999724985,-382.95,300.0,43.70365479339257
37,0.028644438999776867,-343.53,300.0,43.775858472633374
38,0.029456969999728244,-428.25,300.0,48.45083163216351
39,0.03024282599972139,-371.81,300.0,50.125570604032156
40,0.031035178999673008,-474.1,300.0,51.59951873551516
41,0.031948249999686595,-346.98,300.0,51.79339664343835
42,0.032734447999587246,-446.91,300.0,48.74092446190942
43,0.03353740299951369,-408.67,300.0,47.182159669399475
44,0.03543672699959188,-486.2,290.54,48.67504408007083
45,0.036115886999596114,-442.36,298.81,52.65070568829302
46,0.03690140199967118,-361.77,298.44,49.59931705235253
47,0.03766981799969926,-507.52,299.84,47.05134932116228
48,0.038440627999648314,-300.03,300.0,45.243028033360915
49,0.03922477399964919,-379.26,291.24,42.646015312560195
50,0.04077904599955673,-453.0,292.45,41.19502926034188
51,0.04161072699957913,-447.62,268.54,42.23602428191627
52,0.0421274499996116,-463.6,291.75,40.4809970639822
53,0.04252311399966402,-262.83,148.95,40.79131394094006
54,0.043329830999709884,-314.35,262.25,40.08021576067531
55,0.04411808199972711,-346.55,278.01,33.6864523089606
56,0.04493197999966014,-414.61,271.91,33.782667080643975
57,0.04549452799960818,-403.72,297.23,36.67206964309414
58,0.04626841499964485,-462.35,300.0,35.229984255123156
59,0.047040250999657474,-381.94,298.6,38.48694623602117
60,0.04780935099972794,-302.02,300.0,37.822638199986464
61,0.0482303209996644,-805.97,278.25,37.26521709792652
62,0.04900215699967703,-342.25,298.96,35.77263583250021
63,0.04976783699964926,-354.59,296.11,39.14918663637999
64,0.05054377599969939,-298.05,285.37,38.37815282805252
65,0.05109640699970441,-351.88,266.52,39.82950496423932
66,0.05187815999977374,-346.38,211.98,42.619590566109736
67,0.05265375699980268,-398.31,249.09,43.67141870245965
68,0.05294511899990084,-464.07,297.04,46.11332740140328
69,0.053728923999983635,-433.51,255.86,44.55739267987606
70,0.054507598999975926,-477.16,287.21,46.14764746149901
71,0.0552917449999768,-468.28,270.9,44.89090765335691
72,0.05570245599994905,-441.44,281.35,47.020032407907905
73,0.05647018799993475,-383.14,281.32,41.396728997665136
74,0.057293319999985215,-348.18,288.11,42.101823731206345
75,0.05809011999997438,-308.87,286.56,42.443826216943926
76,0.05888247399991542,-192.28,202.37,40.25363438130788
77,0.059740828999906626,-220.48,222.4,38.71785187576285
78,0.06052702699992096,-240.17,208.59,37.54265170190873
79,0.061315276999948765,-282.23,191.47,38.163379155033844
80,0.06172906599988437,-385.18,277.08,36.90846394693924
81,0.06252039399987552,-295.55,195.53,38.61459154563896
82,0.06330590899995059,-288.63,270.6,38.480934476525775
83,0.06376654799987591,-340.94,252.43,37.60183740076059
84,0.06399361899991618,-457.12,271.62,36.94099462695525
85,0.0644436569998561,-307.57,293.1,36.911514928056725
86,0.06523293299983379,-406.33,282.67,37.40845354249548
87,0.0657698329998766,-339.34,267.41,38.30655205287075
88,0.06654919199979759,-383.89,294.86,37.3339303683817
89,0.06692604799980018,-421.65,262.84,40.06384944964719
90,0.06768386299984286,-325.0,298.88,41.05554428492562
91,0.06847450699990532,-350.53,297.03,37.06808836663829
92,0.06901379999987967,-335.0,295.05,38.40000755386518
93,0.06978939799978434,-412.05,297.93,46.94991195040668
94,0.07056396999973913,-539.21,297.37,45.34526148816731
95,0.07133648899969103,-209.16,242.5,43.64023016286864
96,0.07210045899978468,-284.35,256.42,40.87548141782677
97,0.07244106499979353,-311.08,290.64,38.5141084065613
98,0.07325359499975548,-336.55,298.8,38.83613896324328
99,0.07379664999973556,-380.11,270.71,33.82833274063745
100,0.0756621189998441,-469.44,289.74,31.54969497513839
101,0.07620722499984822,-370.64,298.86,32.66254070536136
102,0.07679268499987302,-291.8,249.13,30.606853496725364
103,0.07758332899982179,-293.93,256.44,26.037997974049023
104,0.07807577199980642,-315.05,246.0,25.985554630237583
105,0.07885171199984597,-275.94,272.61,27.985576995659642
106,0.07919505399979698,-363.36,264.32,31.64456367270527
107,0.08000382299985631,-386.07,276.21,34.35269815463438
108,0.08037794199981363,-370.68,294.05,35.48460631883469
109,0.08120175799979279,-542.51,250.92,35.941181077002724
110,0.08198180099975616,-541.57,292.65,40.371304631403035
111,0.08240071999978227,-491.17,295.56,42.76749932552683
112,0.08317152999973132,-578.1,268.67,45.7376536280966
113,0.08353060299964454,-303.1,300.0,43.7231497360183
114,0.08431509099966661,-365.47,288.54,49.70725405237079
115,0.08513240899969787,-302.52,300.0,50.999117363835474
116,0.08591347799972482,-305.08,295.15,49.10540616060507
117,0.08655228599980092,-318.45,293.44,49.55969434416088
118,0.08746809299987035,-384.03,277.42,52.0945329593779
119,0.08826147299987497,-405.26,219.02,53.64589355661356
120,0.08842527899992092,-398.34,245.15,51.05374566504799
121,0.08873886999992919,-572.46,298.53,49.85862544841284
122,0.08952506899993296,-434.6,298.47,51.07448996458033
123,0.09030408599994644,-398.02,298.43,49.51970064731928
124,0.09065392499985592,-454.81,280.17,47.35098377674465
125,0.09144662099993184,-367.98,299.31,47.41388233677952
126,0.09177320699996017,-321.11,296.45,49.3811398181049
127,0.09254435799994098,-424.79,293.99,49.308398796820335
128,0.0933107219999556,-325.69,297.41,46.73739136728693
129,0.09381068799996228,-416.46,291.06,48.35193642383599
130,0.09458252299998549,-415.03,272.31,50.222349768061704
131,0.0953389699999434,-350.14,292.24,51.83767902729428
132,0.09612140699994143,-387.96,296.99,52.19616959546926
133,0.09688161499991566,-306.38,300.0,54.53230718858564
134,0.0973983369999587,-427.91,284.38,54.64578824162631
