iter,time,reward,steps,convergence
1,0.001971822999990991,-302.59,300.0,89.606002
2,0.0027617830000110644,-299.0,300.0,80.217982
3,0.0035705520000135493,-307.49,300.0,70.76762094442822
4,0.004398129999998446,-318.09,300.0,61.377620944428216
5,0.005240070000013475,-299.29,300.0,52.00368587242819
6,0.006029004000026816,-299.0,300.0,42.6136458924282
7,0.0068035750000490225,-299.0,300.0,33.2332654217902
8,0.007593535000040674,-299.49,300.0,23.643093372802394
9,0.009368722000033358,-343.34,300.0,14.25307337280239
10,0.010137480000054211,-388.13,300.0,4.680283970547452
11,0.010919917000052237,-326.88,300.0,4.680002286206873
12,0.011687991000059128,-322.7,300.0,4.708457579573692
13,0.012471112000071116,-312.23,300.0,4.604320046486532
14,0.013228242000081991,-301.03,300.0,4.437781551150332
15,0.014054793000070731,-301.52,300.0,4.439600020980424
16,0.014853987000066127,-299.0,300.0,4.202839070722881
17,0.015649077000063016,-349.41,300.0,4.010954155766294
18,0.01638397900006794,-310.77,300.0,3.7683821854606934
19,0.017158208000068953,-330.31,300.0,3.7580998493906437
20,0.017940302000056363,-300.45,300.0,3.940889251645584
21,0.01876035600005821,-342.97,300.0,3.9373333340161523
22,0.019551684000049363,-308.47,300.0,3.42659241488452
23,0.02033446300006858,-311.82,300.0,3.127678892768229
24,0.021109376000055136,-434.73,300.0,2.810782044740422
25,0.021888393000068618,-299.76,300.0,2.6104501177788477
26,0.02268553500007897,-304.78,300.0,2.3875237205597655
27,0.023474811000085083,-327.28,300.0,2.5866436467017904
28,0.02425690600009034,-357.61,300.0,3.029640429141479
29,0.025028058000089004,-310.07,300.0,3.0437047652115283
30,0.02582691000009163,-431.4,300.0,3.030731056030986
31,0.026591564000085555,-703.12,300.0,2.834030009486722
32,0.02737502600010089,-315.76,300.0,2.89041570287893
33,0.028149939000087443,-301.72,300.0,3.1312645759313753
34,0.02894195100009256,-471.51,300.0,3.615034743684113
35,0.029739093000102912,-405.24,300.0,3.780506370954228
36,0.030547861000115972,-389.65,300.0,4.210255130630101
37,0.031335770000112007,-324.66,300.0,4.195177671304305
38,0.03211786500011726,-351.33,300.0,4.21331764415434
39,0.03291740100010543,-342.96,300.0,4.1683249497870065
40,0.033704625000098076,-351.43,300.0,4.17344878153246
