iter,time,reward,steps,convergence
1,0.00092264699998168,-993.18,300.0,93.6
2,0.0017047419999585145,-499.41,300.0,88.288209
3,0.002487178999956541,-326.06,300.0,83.23130603764643
4,0.003253542999914316,-330.85,300.0,76.03218831604174
5,0.004045212999926662,-312.53,300.0,71.15688831604174
6,0.004802343999926961,-330.82,300.0,63.36231592365149
7,0.005575204999956895,-441.01,300.0,56.832447858577304
8,0.006361744999992425,-355.11,300.0,49.22548277460392
9,0.007124004999980116,-299.58,300.0,43.916482807330105
10,0.007909860999973262,-351.67,300.0,41.044428470909324
11,0.008671095000011064,-314.64,300.0,39.69600910299528
12,0.009453189999987899,-301.94,300.0,43.88708802465592
13,0.010241097999994508,-333.65,300.0,43.56352687832795
14,0.01104063299999325,-302.46,300.0,42.85339455982248
15,0.011838116999967951,-356.92,300.0,42.231559432722484
16,0.012615423999932318,-431.84,300.0,42.25792928206615
17,0.013397518999909153,-411.11,300.0,43.700659222604656
18,0.014169695999953547,-433.81,300.0,43.88387764991554
19,0.014937085999974897,-429.41,299.71,44.28481084356331
20,0.015770818999953917,-505.66,300.0,43.292780115185664
21,0.0164226210000038,-345.11,300.0,45.636031796579175
22,0.017228996000028474,-306.29,300.0,41.35674387491855
23,0.018021691999990708,-344.56,300.0,39.70804867725061
24,0.01881541299997025,-479.26,300.0,41.90648345278876
25,0.019588957999985723,-333.28,300.0,41.17300837248049
26,0.020380285999976877,-302.92,300.0,46.36140063505682
27,0.021160328999940248,-299.0,300.0,46.0037288661516
28,0.02193079699992495,-348.47,300.0,51.66760130884079
29,0.02272007399994891,-371.98,300.0,51.64479365660634
30,0.023484385999950064,-299.49,300.0,48.37803525448184
31,0.024247329999923295,-306.61,300.0,46.70104504258249
32,0.02503763199996456,-319.76,300.0,49.99874512547998
33,0.02581528099995012,-371.61,300.0,51.76672238681442
34,0.026596007999955873,-319.83,300.0,50.45105193111836
35,0.02737194699994916,-404.17,300.0,55.915771851113576
36,0.028158828999949037,-339.63,300.0,54.008891167177296
37,0.028931690999968396,-378.68,300.0,51.9969425214353
