Num generated: 736; num unique: 47
Episode, Steps, Reward, Time (in milliseconds)
248, 64, -6.299999999999994, 151
249, 64, -6.299999999999994, 156
250, 40, -6.599999999999999, 154
251, 49, -10.399999999999999, 160
252, 64, -6.299999999999994, 154
253, 64, -6.299999999999994, 158
254, 64, -10.999999999999995, 150
255, 43, -8.899999999999999, 149
256, 27, -4.4, 148
257, 64, -6.299999999999994, 147
258, 28, -5.399999999999999, 154
259, 41, -5.799999999999999, 157
260, 64, -6.299999999999994, 159
261, 64, -6.299999999999994, 162
262, 23, -4.000000000000001, 148
263, 64, -6.299999999999994, 149
264, 64, -6.299999999999994, 155
265, 64, -7.199999999999994, 157
266, 64, -6.299999999999994, 149
267, 64, -6.299999999999994, 148
268, 36, -8.999999999999998, 159
269, 62, -8.799999999999992, 159
270, 44, -7.099999999999998, 168
271, 56, -7.299999999999997, 169
272, 50, -6.6999999999999975, 155
273, 64, -6.299999999999994, 155
274, 64, -8.099999999999994, 146
275, 44, -7.899999999999998, 152
276, 20, -3.7000000000000006, 153
277, 64, -6.299999999999994, 149
278, 64, -6.299999999999994, 157
279, 24, -4.999999999999999, 156
280, 64, -9.199999999999994, 156
281, 64, -8.099999999999994, 149
282, 26, -5.199999999999999, 163
283, 64, -10.999999999999986, 161
284, 53, -7.899999999999999, 156
285, 35, -6.1, 155
286, 64, -6.299999999999994, 156
287, 64, -6.299999999999994, 159
288, 21, -4.699999999999999, 150
289, 64, -6.299999999999994, 153
290, 64, -9.999999999999991, 149
291, 21, -3.8000000000000007, 150
292, 24, -5.0, 155
293, 36, -5.299999999999999, 160
294, 18, -3.5000000000000004, 155
295, 34, -7.0, 161
296, 64, -6.299999999999994, 151
297, 64, -6.299999999999994, 155
298, 64, -6.299999999999994, 161
299, 32, -6.699999999999994, 163
300, 20, -5.6, 159
301, 31, -6.699999999999995, 149
302, 64, -6.299999999999994, 169
303, 31, -4.8, 158
304, 64, -6.299999999999994, 163
305, 64, -6.299999999999994, 170
306, 64, -7.199999999999994, 165
307, 24, -7.9, 163
308, 64, -6.299999999999994, 159
309, 64, -6.299999999999994, 166
310, 30, -4.7, 159
311, 64, -8.999999999999993, 153
312, 64, -6.299999999999994, 154
313, 22, -3.900000000000001, 171
314, 24, -4.999999999999999, 159
315, 39, -6.499999999999998, 166
316, 32, -4.9, 159
317, 64, -7.199999999999994, 161
318, 25, -5.999999999999999, 175
319, 64, -6.299999999999994, 175
320, 24, -4.999999999999998, 173
321, 64, -6.299999999999994, 175
322, 24, -4.1000000000000005, 168
323, 28, -7.299999999999999, 161
324, 28, -4.5, 160
325, 51, -60.00000000000002, 166
326, 49, -7.499999999999997, 184
327, 24, -8.8, 209
328, 64, -21.500000000000014, 209
329, 42, -6.799999999999999, 171
330, 21, -4.699999999999999, 159
331, 64, -6.299999999999994, 157
332, 27, -6.299999999999999, 168
333, 25, -4.2, 160
334, 64, -6.299999999999994, 162
335, 32, -5.8, 159
336, 64, -6.299999999999994, 161
337, 64, -6.299999999999994, 183
338, 29, -5.5, 167
339, 21, -4.699999999999999, 177
340, 33, -11.599999999999994, 180
341, 29, -6.499999999999998, 162
342, 32, -9.499999999999998, 172
343, 28, -12.199999999999996, 172
344, 26, -6.9999999999999964, 170
345, 64, -6.299999999999994, 166
346, 27, -4.4, 165
347, 40, -7.599999999999999, 163
348, 24, -6.899999999999999, 167
349, 21, -4.699999999999999, 176
350, 31, -8.499999999999995, 185
351, 25, -5.1, 170
352, 20, -3.7000000000000006, 174
353, 21, -4.699999999999999, 174
354, 64, -6.299999999999994, 159
355, 29, -4.6, 172
356, 25, -4.2, 168
357, 28, -4.5, 177
358, 29, -5.499999999999999, 168
359, 20, -3.7000000000000006, 168
360, 40, -5.699999999999998, 163
361, 32, -5.799999999999997, 173
362, 27, -4.3999999999999995, 182
363, 42, -9.599999999999998, 167
364, 21, -3.8000000000000007, 163
365, 26, -4.299999999999999, 164
366, 64, -6.299999999999994, 170
367, 31, -7.699999999999994, 172
368, 21, -3.8000000000000007, 182
369, 23, -4.000000000000001, 174
370, 28, -7.199999999999998, 180
371, 28, -4.5, 170
372, 22, -3.900000000000001, 179
373, 31, -7.599999999999999, 167
374, 64, -24.30000000000002, 174
375, 59, -8.499999999999996, 165
376, 64, -9.899999999999993, 177
377, 64, -6.299999999999994, 166
378, 30, -5.599999999999999, 174
379, 64, -6.299999999999994, 171
380, 19, -3.6000000000000005, 171
381, 64, -6.299999999999994, 162
382, 64, -6.299999999999994, 172
383, 22, -3.900000000000001, 173
384, 28, -7.199999999999999, 171
385, 43, -5.999999999999997, 168
386, 24, -7.8999999999999995, 164
387, 64, -13.599999999999985, 168
388, 64, -7.199999999999994, 174
389, 23, -4.000000000000001, 171
390, 64, -6.299999999999994, 177
391, 30, -6.499999999999998, 172
392, 23, -4.8999999999999995, 172
393, 64, -6.299999999999994, 165
394, 20, -3.7000000000000006, 170
395, 64, -7.199999999999994, 175
396, 64, -6.299999999999994, 171
397, 22, -3.900000000000001, 177
398, 26, -6.299999999999996, 170
399, 25, -4.2, 169
400, 28, -8.199999999999998, 177
401, 21, -4.699999999999999, 176
402, 64, -6.299999999999994, 172
403, 42, -7.699999999999996, 173
404, 54, -10.89999999999999, 179
405, 24, -4.999999999999999, 171
406, 64, -6.299999999999994, 171
407, 64, -6.299999999999994, 178
408, 31, -6.6999999999999975, 181
409, 64, -6.299999999999994, 170
410, 40, -5.699999999999998, 168
411, 28, -12.099999999999996, 180
412, 24, -4.1, 181
413, 21, -3.8000000000000007, 173
414, 35, -6.999999999999999, 168
415, 20, -3.7000000000000006, 177
416, 19, -4.499999999999999, 174
417, 24, -4.1, 174
418, 23, -4.899999999999999, 171
419, 27, -4.4, 168
420, 42, -7.6999999999999975, 180
421, 24, -4.999999999999999, 170
422, 64, -9.099999999999994, 175
423, 24, -4.1000000000000005, 184
424, 29, -8.299999999999997, 169
425, 26, -8.1, 173
426, 23, -4.000000000000001, 180
427, 25, -8.0, 177
428, 29, -5.499999999999998, 184
429, 21, -4.699999999999999, 178
430, 64, -6.299999999999994, 167
431, 26, -6.2, 171
432, 25, -4.2, 169
433, 22, -3.900000000000001, 167
434, 64, -6.299999999999994, 176
435, 40, -5.699999999999998, 176
436, 23, -4.8999999999999995, 171
437, 24, -6.999999999999997, 176
438, 27, -7.099999999999997, 176
439, 50, -6.699999999999999, 173
440, 24, -4.1000000000000005, 173
441, 38, -6.399999999999995, 175
442, 21, -3.8000000000000007, 174
443, 64, -12.999999999999991, 177
444, 21, -4.699999999999999, 176
445, 23, -4.899999999999999, 184
446, 37, -5.4, 179
447, 47, -6.399999999999997, 177
448, 24, -5.9999999999999964, 183
449, 31, -4.8, 180
450, 23, -4.000000000000001, 185
451, 38, -5.499999999999996, 179
452, 30, -5.6, 170
453, 35, -6.1000000000000005, 179
454, 64, -11.699999999999987, 176
455, 47, -23.400000000000013, 172
456, 50, -6.699999999999996, 175
457, 30, -5.6, 174
458, 21, -3.8000000000000007, 182
459, 22, -3.900000000000001, 179
460, 21, -4.699999999999999, 194
461, 64, -7.19999999999999, 185
462, 25, -5.9999999999999964, 179
463, 28, -4.5, 180
464, 64, -6.299999999999994, 175
465, 21, -3.8000000000000007, 177
466, 19, -3.6000000000000005, 180
467, 22, -3.900000000000001, 181
468, 28, -7.299999999999999, 181
469, 26, -7.9999999999999964, 176
470, 64, -9.099999999999994, 175
471, 30, -8.399999999999999, 182
472, 20, -3.7000000000000006, 183
473, 38, -7.299999999999996, 181
474, 22, -3.900000000000001, 183
475, 20, -5.599999999999998, 180
476, 21, -3.8000000000000007, 179
477, 20, -4.6, 182
478, 24, -6.899999999999998, 172
479, 22, -3.900000000000001, 180
480, 28, -5.399999999999999, 173
481, 25, -7.099999999999998, 196
482, 19, -3.6000000000000005, 182
483, 28, -7.3, 179
484, 54, -12.69999999999999, 182
485, 21, -3.8000000000000007, 184
486, 31, -8.6, 175
487, 21, -3.8000000000000007, 181
488, 26, -8.099999999999994, 184
489, 25, -6.099999999999997, 181
490, 64, -6.299999999999994, 175
491, 20, -3.7000000000000006, 185
492, 26, -8.0, 181
493, 64, -6.299999999999994, 193
494, 21, -3.8000000000000007, 178
495, 24, -5.0, 183
496, 21, -5.699999999999999, 182
497, 19, -3.6000000000000005, 177
498, 22, -3.900000000000001, 182
499, 31, -10.399999999999995, 190
500, 22, -4.799999999999999, 182

Average Reward: -7.301000000000003
Average Number of Steps: 50
Minimum Number of Steps: 18
Average Time (in milliseconds): 139
