Num generated: 736; num unique: 47
Episode, Steps, Reward, Time (in milliseconds)
119, 64, -10.799999999999988, 115
120, 64, -10.799999999999992, 121
121, 64, -6.299999999999994, 115
122, 64, -21.700000000000003, 112
123, 64, -6.299999999999994, 125
124, 64, -6.299999999999994, 116
125, 64, -6.299999999999994, 128
126, 64, -6.299999999999994, 126
127, 64, -6.299999999999994, 119
128, 64, -9.899999999999988, 127
129, 64, -6.299999999999994, 120
130, 64, -6.299999999999994, 137
131, 45, -13.799999999999995, 133
132, 64, -6.299999999999994, 123
133, 64, -6.299999999999994, 131
134, 64, -6.299999999999994, 129
135, 64, -6.299999999999994, 133
136, 64, -8.999999999999991, 131
137, 64, -6.299999999999994, 126
138, 43, -7.999999999999997, 133
139, 64, -6.299999999999994, 124
140, 64, -11.999999999999986, 135
141, 64, -6.299999999999994, 137
142, 53, -7.899999999999999, 140
143, 64, -6.299999999999994, 135
144, 64, -8.19999999999999, 134
145, 64, -6.299999999999994, 135
146, 64, -9.199999999999994, 138
147, 64, -10.099999999999993, 140
148, 64, -8.999999999999991, 137
149, 64, -6.299999999999994, 145
150, 64, -6.299999999999994, 135
151, 64, -6.299999999999994, 153
152, 64, -19.9, 144
153, 64, -6.299999999999994, 140
154, 33, -6.999999999999993, 140
155, 64, -6.299999999999994, 132
156, 64, -6.299999999999994, 155
157, 64, -6.299999999999994, 136
158, 64, -6.299999999999994, 141
159, 64, -6.299999999999994, 148
160, 64, -13.499999999999988, 142
161, 30, -4.699999999999999, 135
162, 64, -6.299999999999994, 142
163, 63, -15.599999999999985, 138
164, 49, -7.499999999999992, 132
165, 64, -8.099999999999987, 131
166, 63, -11.799999999999988, 135
167, 64, -6.299999999999994, 135
168, 64, -8.099999999999994, 138
169, 64, -10.09999999999998, 128
170, 48, -6.4999999999999964, 146
171, 64, -9.999999999999995, 160
172, 64, -6.299999999999994, 132
173, 64, -6.299999999999994, 135
174, 64, -6.299999999999994, 144
175, 26, -4.299999999999999, 143
176, 48, -6.499999999999998, 154
177, 64, -6.299999999999994, 148
178, 64, -6.299999999999994, 137
179, 64, -6.299999999999994, 346
180, 64, -6.299999999999994, 192
181, 64, -6.299999999999994, 134
182, 61, -7.799999999999995, 151
183, 64, -6.299999999999994, 134
184, 64, -6.299999999999994, 147
185, 41, -7.699999999999998, 143
186, 64, -8.999999999999991, 135
187, 64, -10.999999999999993, 143
188, 64, -19.299999999999997, 140
189, 64, -8.199999999999994, 138
190, 64, -48.000000000000036, 136
191, 50, -8.499999999999995, 147
192, 64, -7.1999999999999895, 167
193, 64, -6.299999999999994, 148
194, 64, -8.99999999999999, 149
195, 64, -6.299999999999994, 152
196, 46, -7.199999999999996, 153
197, 64, -6.299999999999994, 152
198, 64, -6.299999999999994, 156
199, 64, -6.299999999999994, 147
200, 64, -8.999999999999995, 153
201, 35, -7.199999999999996, 168
202, 64, -6.299999999999994, 140
203, 64, -6.299999999999994, 157
204, 64, -8.099999999999994, 154
205, 64, -6.299999999999994, 152
206, 64, -6.299999999999994, 152
207, 64, -6.299999999999994, 146
208, 64, -6.299999999999994, 140
209, 31, -4.800000000000001, 144
210, 64, -7.199999999999994, 148
211, 30, -6.6999999999999975, 153
212, 64, -6.299999999999994, 173
213, 56, -7.299999999999997, 152
214, 64, -8.099999999999994, 156
215, 64, -6.299999999999994, 144
216, 64, -6.299999999999994, 146
217, 64, -6.299999999999994, 159
218, 46, -9.899999999999993, 158
219, 64, -6.299999999999994, 151
220, 64, -11.899999999999988, 154
221, 64, -6.299999999999994, 163
222, 22, -3.900000000000001, 167
223, 41, -11.199999999999996, 152
224, 27, -4.3999999999999995, 168
225, 64, -6.299999999999994, 167
226, 64, -6.299999999999994, 161
227, 64, -6.299999999999994, 169
228, 64, -6.299999999999994, 154
229, 26, -5.199999999999999, 152
230, 64, -6.299999999999994, 151
231, 64, -6.299999999999994, 177
232, 31, -6.7, 156
233, 64, -6.299999999999994, 150
234, 64, -6.299999999999994, 165
235, 64, -6.299999999999994, 170
236, 64, -17.699999999999996, 162
237, 64, -6.299999999999994, 168
238, 58, -7.4999999999999964, 158
239, 64, -8.999999999999995, 150
240, 64, -8.999999999999995, 155
241, 64, -6.299999999999994, 153
242, 28, -5.399999999999999, 155
243, 60, -8.599999999999996, 151
244, 64, -8.099999999999987, 156
245, 30, -7.399999999999995, 161
246, 64, -10.099999999999985, 153
247, 64, -6.299999999999994, 175
248, 64, -10.899999999999995, 158
249, 20, -3.7000000000000006, 155
250, 51, -6.799999999999999, 147
251, 64, -6.299999999999994, 164
252, 64, -6.299999999999994, 157
253, 30, -6.4999999999999964, 178
254, 64, -6.299999999999994, 159
255, 51, -9.699999999999987, 163
256, 37, -6.299999999999997, 154
257, 20, -5.6, 160
258, 50, -12.5, 155
259, 64, -6.299999999999994, 161
260, 64, -6.299999999999994, 169
261, 64, -19.60000000000003, 156
262, 34, -8.899999999999997, 156
263, 64, -10.799999999999992, 153
264, 60, -7.699999999999996, 165
265, 38, -7.299999999999995, 176
266, 59, -17.0, 158
267, 64, -6.299999999999994, 170
268, 44, -6.099999999999998, 165
269, 18, -3.5000000000000004, 168
270, 27, -6.300000000000001, 158
271, 26, -7.199999999999996, 168
272, 22, -3.9000000000000004, 167
273, 20, -3.7000000000000006, 159
274, 44, -7.999999999999993, 165
275, 36, -6.1999999999999975, 159
276, 29, -8.399999999999999, 162
277, 30, -5.599999999999999, 174
278, 32, -7.699999999999996, 178
279, 64, -6.299999999999994, 179
280, 64, -7.1999999999999895, 178
281, 34, -9.999999999999996, 176
282, 31, -5.699999999999999, 169
283, 64, -11.89999999999999, 168
284, 64, -6.299999999999994, 164
285, 64, -14.599999999999996, 173
286, 20, -3.7000000000000006, 162
287, 20, -3.7000000000000006, 167
288, 64, -24.300000000000033, 168
289, 45, -9.99999999999999, 166
290, 25, -5.099999999999998, 165
291, 21, -3.8000000000000007, 180
292, 41, -8.6, 160
293, 64, -6.299999999999994, 171
294, 64, -6.299999999999994, 164
295, 20, -3.7000000000000006, 158
296, 49, -10.399999999999991, 166
297, 64, -6.299999999999994, 176
298, 64, -7.1999999999999895, 169
299, 64, -6.299999999999994, 164
300, 64, -8.199999999999994, 172
301, 24, -6.9999999999999964, 183
302, 23, -4.000000000000001, 174
303, 36, -13.699999999999998, 163
304, 20, -5.6, 163
305, 24, -5.899999999999999, 192
306, 64, -6.299999999999994, 189
307, 57, -11.19999999999999, 168
308, 54, -9.799999999999988, 167
309, 29, -9.3, 168
310, 64, -6.299999999999994, 169
311, 64, -8.999999999999995, 168
312, 21, -4.699999999999999, 177
313, 30, -4.699999999999999, 183
314, 64, -10.099999999999993, 171
315, 64, -6.299999999999994, 193
316, 20, -4.6, 172
317, 30, -4.699999999999999, 188
318, 35, -8.999999999999995, 195
319, 26, -4.3, 173
320, 34, -6.0, 175
321, 64, -6.299999999999994, 162
322, 62, -8.799999999999995, 170
323, 62, -14.499999999999995, 163
324, 64, -14.699999999999987, 171
325, 25, -10.899999999999995, 183
326, 26, -9.899999999999999, 192
327, 25, -5.1, 173
328, 32, -10.499999999999998, 162
329, 18, -3.5000000000000004, 170
330, 26, -8.899999999999997, 183
331, 27, -6.299999999999996, 182
332, 64, -6.299999999999994, 172
333, 28, -6.299999999999996, 165
334, 32, -4.899999999999999, 171
335, 21, -5.599999999999998, 179
336, 34, -6.1, 188
337, 64, -7.199999999999994, 173
338, 21, -3.8000000000000007, 179
339, 64, -9.099999999999994, 169
340, 24, -6.099999999999996, 173
341, 64, -11.899999999999995, 183
342, 19, -3.6000000000000005, 179
343, 37, -5.3999999999999995, 172
344, 26, -4.3, 167
345, 33, -5.899999999999998, 183
346, 64, -6.299999999999994, 180
347, 64, -6.299999999999994, 180
348, 61, -7.799999999999995, 174
349, 51, -7.699999999999999, 169
350, 49, -12.999999999999991, 171
351, 64, -6.299999999999994, 180
352, 27, -7.099999999999998, 177
353, 38, -5.499999999999999, 180
354, 63, -10.799999999999992, 186
355, 22, -4.799999999999999, 176
356, 64, -10.099999999999984, 163
357, 24, -6.9999999999999964, 173
358, 24, -4.1, 173
359, 20, -3.7000000000000006, 166
360, 45, -7.099999999999998, 191
361, 64, -6.299999999999994, 172
362, 26, -5.199999999999999, 174
363, 20, -3.7000000000000006, 169
364, 24, -4.999999999999999, 183
365, 27, -5.3, 174
366, 23, -6.6999999999999975, 202
367, 22, -4.799999999999999, 191
368, 55, -7.1999999999999975, 179
369, 30, -9.299999999999999, 193
370, 27, -10.0, 182
371, 28, -8.199999999999996, 177
372, 22, -3.900000000000001, 167
373, 64, -6.299999999999994, 176
374, 25, -4.2, 168
375, 27, -4.4, 182
376, 20, -3.7000000000000006, 183
377, 25, -4.2, 172
378, 20, -3.7000000000000006, 178
379, 26, -7.099999999999998, 194
380, 20, -3.7000000000000006, 182
381, 22, -4.799999999999999, 190
382, 18, -5.3999999999999995, 184
383, 31, -9.499999999999995, 182
384, 27, -4.4, 180
385, 19, -3.6000000000000005, 182
386, 64, -6.299999999999994, 171
387, 64, -6.299999999999994, 171
388, 32, -10.499999999999995, 177
389, 64, -17.499999999999993, 174
390, 27, -8.099999999999998, 174
391, 22, -3.9000000000000004, 178
392, 64, -8.099999999999987, 167
393, 24, -5.899999999999997, 178
394, 64, -6.299999999999994, 242
395, 64, -11.799999999999988, 172
396, 64, -6.299999999999994, 176
397, 33, -10.699999999999994, 173
398, 28, -9.299999999999995, 187
399, 20, -3.7000000000000006, 178
400, 21, -3.8000000000000007, 185
401, 19, -3.6000000000000005, 181
402, 20, -4.6, 172
403, 18, -3.5000000000000004, 187
404, 23, -4.000000000000001, 172
405, 64, -6.299999999999994, 180
406, 29, -6.499999999999999, 192
407, 24, -4.999999999999999, 188
408, 64, -6.299999999999994, 178
409, 30, -7.499999999999998, 185
410, 28, -7.399999999999997, 187
411, 31, -4.799999999999999, 186
412, 34, -6.0, 185
413, 36, -5.3, 187
414, 24, -4.1000000000000005, 179
415, 26, -4.299999999999999, 187
416, 64, -6.299999999999994, 179
417, 22, -6.699999999999999, 169
418, 28, -7.299999999999995, 172
419, 64, -9.899999999999993, 178
420, 21, -3.8000000000000007, 176
421, 22, -3.900000000000001, 186
422, 48, -8.399999999999999, 190
423, 64, -8.099999999999994, 184
424, 31, -9.399999999999999, 178
425, 37, -7.300000000000001, 174
426, 44, -12.599999999999996, 176
427, 53, -8.899999999999995, 346
428, 19, -5.5, 194
429, 22, -3.900000000000001, 202
430, 20, -3.7000000000000006, 181
431, 29, -7.499999999999998, 183
432, 64, -6.299999999999994, 173
433, 23, -4.000000000000001, 182
434, 24, -6.0, 177
435, 25, -7.999999999999998, 194
436, 64, -6.299999999999994, 184
437, 24, -4.1, 199
438, 51, -15.199999999999987, 188
439, 19, -3.6000000000000005, 176
440, 28, -6.399999999999997, 176
441, 22, -3.900000000000001, 195
442, 64, -6.299999999999994, 196
443, 64, -8.099999999999987, 201
444, 21, -4.699999999999999, 189
445, 26, -8.099999999999996, 180
446, 21, -3.8000000000000007, 184
447, 64, -10.099999999999985, 181
448, 25, -7.999999999999996, 204
449, 28, -4.499999999999999, 187
450, 27, -5.299999999999999, 184
451, 23, -4.899999999999999, 184
452, 33, -7.899999999999996, 182
453, 31, -6.599999999999999, 181
454, 42, -5.899999999999999, 200
455, 23, -4.000000000000001, 192
456, 47, -8.199999999999994, 183
457, 22, -3.900000000000001, 198
458, 20, -3.7000000000000006, 183
459, 19, -3.6000000000000005, 196
460, 64, -6.299999999999994, 196
461, 46, -6.299999999999997, 197
462, 20, -3.7000000000000006, 196
463, 20, -4.6, 193
464, 25, -4.2, 218
465, 21, -8.5, 191
466, 21, -3.8000000000000007, 178
467, 37, -5.3999999999999995, 201
468, 18, -3.5000000000000004, 190
469, 18, -3.5000000000000004, 194
470, 33, -8.7, 183
471, 64, -6.299999999999994, 200
472, 31, -6.599999999999998, 190
473, 26, -5.199999999999999, 181
474, 64, -13.799999999999986, 179
475, 21, -3.8000000000000007, 191
476, 43, -14.399999999999995, 226
477, 64, -6.299999999999994, 200
478, 64, -6.299999999999994, 186
479, 38, -5.499999999999999, 198
480, 19, -3.6000000000000005, 188
481, 19, -3.6000000000000005, 190
482, 64, -6.299999999999994, 192
483, 50, -8.599999999999994, 193
484, 19, -3.6000000000000005, 187
485, 27, -6.199999999999997, 181
486, 34, -10.599999999999994, 182
487, 32, -6.699999999999995, 199
488, 22, -5.799999999999999, 199
489, 20, -4.6, 176
490, 22, -4.799999999999999, 187
491, 64, -10.099999999999987, 189
492, 64, -6.299999999999994, 203
493, 20, -3.7000000000000006, 181
494, 20, -6.599999999999997, 189
495, 25, -4.199999999999999, 209
496, 21, -3.8000000000000007, 199
497, 20, -3.7000000000000006, 183
498, 64, -7.19999999999999, 183
499, 64, -7.1999999999999895, 187
500, 26, -5.199999999999999, 185

Average Reward: -7.384199999999997
Average Number of Steps: 49
Minimum Number of Steps: 18
Average Time (in milliseconds): 148
