Episode, Steps, Reward, Time (in milliseconds)
511, 441, -49.80000000000035, 1481
512, 441, -44.000000000000355, 1491
513, 441, -44.000000000000355, 1468
514, 441, -44.000000000000355, 1421
515, 249, -30.400000000000148, 1488
516, 441, -45.80000000000038, 1468
517, 441, -44.000000000000355, 1440
518, 441, -44.000000000000355, 1444
519, 441, -44.000000000000355, 1462
520, 441, -44.000000000000355, 1469
521, 441, -44.000000000000355, 1511
522, 95, -12.299999999999978, 1500
523, 179, -18.699999999999996, 1481
524, 385, -38.400000000000276, 1488
525, 441, -44.900000000000354, 1502
526, 441, -46.700000000000394, 1479
527, 441, -44.000000000000355, 1483
528, 441, -44.000000000000355, 1470
529, 441, -44.000000000000355, 1477
530, 441, -44.000000000000355, 1472
531, 441, -44.000000000000355, 1488
532, 306, -32.300000000000175, 1506
533, 441, -44.000000000000355, 1503
534, 441, -44.000000000000355, 1457
535, 441, -44.000000000000355, 1493
536, 441, -47.80000000000036, 1509
537, 441, -44.000000000000355, 1459
538, 441, -44.000000000000355, 1495
539, 441, -44.000000000000355, 1493
540, 441, -44.900000000000354, 1492
541, 441, -46.900000000000354, 1554
542, 441, -44.000000000000355, 1511
543, 279, -28.700000000000138, 1465
544, 441, -44.000000000000355, 1502
545, 441, -44.000000000000355, 1480
546, 441, -44.000000000000355, 1537
547, 441, -44.000000000000355, 1489
548, 264, -28.10000000000012, 1476
549, 441, -44.000000000000355, 1503
550, 221, -22.90000000000005, 1470
551, 441, -44.000000000000355, 1484
552, 441, -61.40000000000035, 1497
553, 441, -44.90000000000037, 1532
554, 441, -44.000000000000355, 1473
555, 441, -61.40000000000035, 1495
556, 368, -52.00000000000023, 1462
557, 142, -14.999999999999966, 1512
558, 441, -44.000000000000355, 1514
559, 441, -44.000000000000355, 1503
560, 194, -19.300000000000004, 1543
561, 441, -44.000000000000355, 1505
562, 441, -44.000000000000355, 1532
563, 285, -31.10000000000018, 1531
564, 441, -44.000000000000355, 1467
565, 112, -12.999999999999977, 1501
566, 441, -44.000000000000355, 1519
567, 441, -44.000000000000355, 1523
568, 163, -16.19999999999996, 1556
569, 118, -12.599999999999975, 1494
570, 441, -46.900000000000354, 1484
571, 407, -40.60000000000031, 1464
572, 176, -22.30000000000003, 1495
573, 441, -47.600000000000385, 1489
574, 441, -44.000000000000355, 1567
575, 161, -16.899999999999974, 1489
576, 441, -44.000000000000355, 1495
577, 441, -47.60000000000041, 1510
578, 441, -45.80000000000035, 1547
579, 141, -15.799999999999967, 1553
580, 441, -44.000000000000355, 1602
581, 236, -23.500000000000064, 1636
582, 441, -46.900000000000354, 1571
583, 216, -22.400000000000034, 1530
584, 99, -11.599999999999982, 1503
585, 441, -44.000000000000355, 1569
586, 441, -44.000000000000355, 1552
587, 441, -44.000000000000355, 1691
588, 441, -44.000000000000355, 1700
589, 441, -44.90000000000037, 1519
590, 313, -31.200000000000173, 1569
591, 441, -47.80000000000035, 1516
592, 441, -44.000000000000355, 1721
593, 169, -18.699999999999967, 1532
594, 157, -17.399999999999984, 1596
595, 441, -44.000000000000355, 1707
596, 244, -26.10000000000009, 1606
597, 441, -44.000000000000355, 1540
598, 342, -34.100000000000215, 1527
599, 246, -29.00000000000016, 1546
600, 416, -44.40000000000032, 1554
601, 441, -44.000000000000355, 1603
602, 199, -19.80000000000001, 1580
603, 192, -19.1, 1538
604, 441, -44.000000000000355, 1533
605, 135, -13.399999999999968, 1555
606, 441, -55.30000000000038, 1579
607, 441, -44.000000000000355, 1648
608, 441, -44.000000000000355, 1650
609, 132, -14.99999999999997, 1569
610, 253, -26.100000000000104, 1498
611, 183, -20.900000000000002, 1534
612, 441, -44.000000000000355, 1571
613, 109, -13.499999999999966, 1699
614, 441, -44.000000000000355, 1577
615, 441, -44.000000000000355, 1590
616, 217, -21.600000000000037, 1543
617, 441, -44.000000000000355, 1492
618, 441, -44.000000000000355, 1528
619, 133, -13.199999999999969, 1536
620, 441, -44.000000000000355, 1602
621, 441, -44.000000000000355, 1495
622, 331, -37.50000000000023, 1521
623, 441, -45.80000000000038, 1575
624, 441, -44.90000000000037, 1588
625, 221, -22.000000000000043, 1554
626, 284, -28.300000000000132, 1530
627, 394, -42.20000000000029, 1647
628, 441, -51.20000000000037, 1577
629, 441, -44.90000000000037, 1686
630, 441, -67.00000000000018, 1596
631, 118, -12.599999999999975, 1558
632, 238, -24.600000000000083, 1582
633, 441, -44.000000000000355, 1620
634, 294, -29.300000000000146, 1538
635, 144, -14.299999999999965, 1531
636, 201, -20.900000000000027, 1558
637, 441, -44.90000000000037, 1553
638, 441, -44.900000000000354, 1580
639, 220, -23.80000000000004, 1756
640, 391, -39.000000000000284, 1644
641, 441, -44.90000000000037, 1644
642, 156, -15.499999999999961, 1551
643, 229, -22.800000000000054, 1543
644, 441, -45.80000000000038, 1563
645, 441, -44.90000000000036, 1578
646, 441, -44.000000000000355, 1580
647, 248, -27.400000000000112, 1553
648, 140, -13.899999999999967, 1547
649, 125, -12.399999999999972, 1592
650, 110, -10.899999999999977, 1582
651, 168, -18.5, 1597
652, 205, -20.40000000000002, 1581
653, 441, -44.000000000000355, 1546
654, 271, -27.000000000000114, 1593
655, 327, -47.100000000000186, 1548
656, 165, -17.29999999999998, 1580
657, 441, -44.90000000000037, 1579
658, 311, -31.900000000000183, 1634
659, 193, -21.000000000000014, 1602
660, 441, -74.79999999999973, 1562
661, 441, -46.900000000000354, 1541
662, 378, -37.700000000000266, 1592
663, 298, -32.40000000000016, 1560
664, 174, -18.199999999999992, 1603
665, 441, -53.00000000000045, 1552
666, 441, -50.300000000000345, 1579
667, 441, -44.000000000000355, 1580
668, 185, -20.19999999999999, 1531
669, 181, -17.999999999999986, 1534
670, 151, -17.899999999999995, 1588
671, 251, -25.000000000000085, 1557
672, 323, -37.90000000000022, 1617
673, 441, -44.000000000000355, 1632
674, 441, -49.4000000000004, 1553
675, 441, -47.600000000000364, 1614
676, 441, -49.80000000000035, 1549
677, 441, -44.000000000000355, 1628
678, 441, -45.80000000000038, 1606
679, 441, -44.000000000000355, 1665
680, 128, -13.599999999999968, 1620
681, 441, -45.80000000000038, 1621
682, 165, -16.399999999999963, 1611
683, 441, -48.70000000000037, 1621
684, 441, -44.000000000000355, 1603
685, 258, -29.40000000000009, 1646
686, 441, -44.000000000000355, 1601
687, 441, -90.39999999999988, 1607
688, 441, -44.000000000000355, 1596
689, 441, -44.000000000000355, 1600
690, 441, -44.000000000000355, 1573
691, 441, -44.000000000000355, 1678
692, 441, -44.000000000000355, 1652
693, 240, -24.800000000000082, 1540
694, 179, -19.600000000000016, 1579
695, 441, -44.000000000000355, 1603
696, 183, -18.19999999999999, 1627
697, 132, -13.999999999999968, 1573
698, 116, -15.299999999999976, 1712
699, 292, -30.900000000000155, 1654
700, 441, -44.900000000000354, 1608
701, 441, -44.90000000000037, 1577
702, 356, -38.40000000000023, 1602
703, 232, -25.000000000000057, 1577
704, 441, -44.000000000000355, 1675
705, 213, -24.100000000000083, 1601
706, 144, -15.199999999999966, 1627
707, 117, -11.599999999999975, 1589
708, 313, -32.10000000000017, 1578
709, 117, -11.599999999999975, 1616
710, 441, -46.700000000000365, 1576
711, 168, -16.699999999999967, 1702
712, 205, -26.000000000000075, 1606
713, 118, -13.499999999999968, 1598
714, 441, -49.80000000000035, 1630
715, 143, -14.199999999999966, 1566
716, 441, -44.000000000000355, 1602
717, 193, -22.900000000000027, 1654
718, 441, -44.000000000000355, 1620
719, 126, -13.399999999999972, 1620
720, 144, -18.099999999999994, 1651
721, 99, -11.599999999999978, 1591
722, 283, -28.20000000000013, 1556
723, 247, -24.60000000000008, 1542
724, 441, -44.000000000000355, 1599
725, 105, -10.399999999999979, 1622
726, 256, -25.500000000000092, 1617
727, 304, -35.000000000000156, 1629
728, 441, -44.000000000000355, 1565
729, 162, -16.09999999999996, 1596
730, 441, -44.000000000000355, 1654
731, 441, -46.700000000000394, 1702
732, 98, -9.699999999999982, 1593
733, 134, -13.299999999999969, 1633
734, 357, -35.600000000000236, 1612
735, 103, -10.19999999999998, 1628
736, 247, -27.300000000000075, 1719
737, 109, -10.799999999999978, 1583
738, 441, -44.900000000000354, 1600
739, 200, -19.900000000000013, 1642
740, 166, -22.300000000000068, 1629
741, 118, -11.699999999999974, 1605
742, 271, -32.40000000000019, 1583
743, 441, -45.90000000000039, 1614
744, 290, -29.800000000000157, 1574
745, 441, -46.900000000000354, 1628
746, 107, -11.499999999999979, 1602
747, 151, -14.999999999999963, 1636
748, 289, -29.700000000000138, 1641
749, 441, -44.000000000000355, 1658
750, 193, -19.200000000000003, 1612
751, 441, -44.000000000000355, 1610
752, 189, -18.799999999999997, 1586
753, 95, -11.19999999999998, 1611
754, 441, -44.000000000000355, 1665
755, 441, -44.000000000000355, 1657
756, 115, -12.299999999999976, 1725
757, 145, -15.299999999999962, 1623
758, 134, -14.199999999999969, 1634
759, 104, -10.29999999999998, 1652
760, 441, -44.000000000000355, 1593
761, 337, -36.30000000000025, 1606
762, 111, -12.799999999999978, 1674
763, 141, -16.799999999999976, 1674
764, 128, -13.599999999999971, 1637
765, 356, -38.20000000000023, 1646
766, 126, -13.399999999999968, 1624
767, 441, -44.90000000000037, 1649
768, 218, -21.70000000000004, 1703
769, 180, -17.899999999999984, 1610
770, 152, -16.899999999999974, 1634
771, 149, -14.799999999999963, 1610
772, 77, -12.399999999999983, 1624
773, 441, -48.50000000000036, 1616
774, 441, -44.900000000000354, 1660
775, 113, -11.199999999999976, 1603
776, 178, -17.69999999999998, 1644
777, 441, -44.000000000000355, 1649
778, 344, -39.00000000000023, 1637
779, 441, -44.90000000000037, 1678
780, 116, -11.499999999999975, 1649
781, 441, -44.000000000000355, 1641
782, 126, -13.399999999999972, 1701
