Num generated: 736; num unique: 47
Episode, Steps, Reward, Time (in milliseconds)
308, 64, -6.299999999999994, 157
309, 64, -6.299999999999994, 132
310, 45, -8.999999999999996, 128
311, 64, -10.899999999999986, 149
312, 64, -8.099999999999994, 126
313, 64, -9.899999999999995, 137
314, 64, -6.299999999999994, 150
315, 64, -18.400000000000006, 145
316, 64, -6.299999999999994, 166
317, 64, -6.299999999999994, 125
318, 64, -7.199999999999994, 158
319, 64, -6.299999999999994, 144
320, 64, -8.199999999999994, 137
321, 64, -6.299999999999994, 169
322, 27, -5.299999999999999, 139
323, 64, -7.199999999999994, 149
324, 19, -4.5, 168
325, 64, -8.999999999999995, 154
326, 64, -7.199999999999994, 138
327, 64, -12.899999999999983, 120
328, 64, -13.899999999999991, 123
329, 64, -6.299999999999994, 194
330, 40, -8.499999999999998, 145
331, 55, -12.699999999999994, 153
332, 64, -6.299999999999994, 165
333, 64, -11.09999999999999, 141
334, 46, -8.299999999999997, 164
335, 64, -7.1999999999999895, 151
336, 64, -7.19999999999999, 189
337, 64, -6.299999999999994, 163
338, 64, -14.699999999999989, 166
339, 50, -21.4, 169
340, 53, -7.899999999999995, 147
341, 28, -4.5, 160
342, 64, -6.299999999999994, 134
343, 64, -7.19999999999999, 172
344, 64, -21.800000000000004, 149
345, 64, -7.199999999999993, 185
346, 64, -8.999999999999986, 146
347, 64, -6.299999999999994, 148
348, 64, -9.899999999999991, 149
349, 49, -7.499999999999992, 184
350, 64, -8.099999999999985, 178
351, 44, -10.899999999999997, 143
352, 64, -6.299999999999994, 136
353, 64, -6.299999999999994, 143
354, 64, -6.299999999999994, 156
355, 64, -9.899999999999988, 174
356, 64, -7.19999999999999, 178
357, 51, -10.499999999999991, 162
358, 64, -10.999999999999993, 145
359, 53, -13.499999999999988, 144
360, 64, -6.299999999999994, 155
361, 64, -17.599999999999994, 161
362, 64, -8.199999999999994, 195
363, 32, -5.9, 162
364, 64, -6.299999999999994, 180
365, 43, -5.999999999999997, 198
366, 32, -4.8999999999999995, 159
367, 64, -9.099999999999985, 170
368, 64, -18.199999999999996, 212
369, 64, -11.799999999999988, 177
370, 18, -4.3999999999999995, 129
371, 64, -8.099999999999994, 190
372, 64, -6.299999999999994, 164
373, 64, -7.199999999999994, 172
374, 64, -9.09999999999999, 186
375, 64, -10.999999999999995, 205
376, 59, -7.599999999999995, 203
377, 64, -10.799999999999995, 198
378, 35, -9.999999999999991, 135
379, 64, -11.89999999999998, 168
380, 64, -6.299999999999994, 167
381, 64, -18.900000000000006, 156
382, 64, -7.199999999999994, 175
383, 64, -7.199999999999994, 183
384, 29, -8.399999999999999, 162
385, 64, -11.899999999999988, 186
386, 64, -8.199999999999994, 182
387, 42, -13.099999999999994, 153
388, 64, -8.199999999999994, 190
389, 64, -9.19999999999999, 175
390, 64, -10.799999999999985, 196
391, 64, -6.299999999999994, 204
392, 64, -6.299999999999994, 201
393, 64, -7.1999999999999895, 198
394, 64, -6.299999999999994, 172
395, 64, -15.799999999999985, 152
396, 64, -10.09999999999999, 176
397, 64, -6.299999999999994, 176
398, 64, -10.799999999999986, 170
399, 64, -6.299999999999994, 190
400, 64, -25.400000000000006, 183
401, 64, -6.299999999999994, 197
402, 64, -6.299999999999994, 183
403, 64, -8.199999999999994, 172
404, 52, -14.29999999999999, 159
405, 64, -6.299999999999994, 188
406, 35, -7.1, 161
407, 64, -7.199999999999992, 168
408, 64, -20.00000000000002, 172
409, 64, -9.099999999999994, 161
410, 64, -6.299999999999994, 195
411, 64, -11.799999999999983, 170
412, 64, -6.299999999999994, 206
413, 64, -6.299999999999994, 172
414, 64, -6.299999999999994, 203
415, 64, -6.299999999999994, 202
416, 64, -13.699999999999985, 218
417, 64, -11.999999999999988, 233
418, 64, -6.299999999999994, 162
419, 64, -6.299999999999994, 184
420, 44, -9.899999999999995, 178
421, 64, -6.299999999999994, 240
422, 22, -4.8, 203
423, 64, -6.299999999999994, 224
424, 64, -6.299999999999994, 201
425, 22, -8.799999999999997, 212
426, 64, -6.299999999999994, 168
427, 64, -6.299999999999994, 196
428, 64, -10.899999999999983, 171
429, 64, -6.299999999999994, 202
430, 64, -6.299999999999994, 177
431, 64, -8.199999999999985, 196
432, 23, -4.8999999999999995, 178
433, 38, -5.499999999999999, 206
434, 64, -10.099999999999993, 207
435, 64, -7.199999999999994, 201
436, 64, -8.199999999999987, 189
437, 64, -23.400000000000006, 188
438, 64, -9.199999999999994, 189
439, 62, -12.699999999999996, 199
440, 64, -6.299999999999994, 181
441, 64, -12.599999999999987, 205
442, 64, -7.19999999999999, 157
443, 64, -13.899999999999983, 196
444, 64, -15.799999999999986, 227
445, 64, -8.999999999999995, 184
446, 64, -8.099999999999989, 218
447, 53, -10.79999999999999, 157
448, 64, -6.299999999999994, 201
449, 64, -8.099999999999989, 187
450, 64, -10.099999999999994, 223
451, 27, -6.3, 194
452, 52, -8.699999999999996, 191
453, 64, -6.299999999999994, 176
454, 64, -6.299999999999994, 226
455, 64, -8.099999999999993, 192
456, 29, -5.6, 205
457, 64, -8.999999999999988, 200
458, 61, -8.799999999999994, 183
459, 64, -14.599999999999994, 191
460, 64, -10.999999999999995, 206
461, 64, -10.999999999999995, 196
462, 64, -6.299999999999994, 224
463, 64, -8.99999999999999, 164
464, 64, -11.999999999999995, 201
465, 64, -6.299999999999994, 166
466, 64, -10.099999999999987, 172
467, 29, -5.499999999999998, 230
468, 55, -9.099999999999998, 225
469, 64, -18.799999999999997, 211
470, 64, -10.099999999999984, 186
471, 64, -8.099999999999994, 185
472, 40, -7.699999999999997, 206
473, 64, -8.19999999999999, 143
474, 64, -6.299999999999994, 193
475, 64, -7.199999999999994, 189
476, 64, -6.299999999999994, 188
477, 64, -8.999999999999993, 220
478, 64, -7.199999999999994, 197
479, 30, -9.499999999999996, 211
480, 21, -4.8, 195
481, 64, -12.799999999999988, 221
482, 64, -6.299999999999994, 200
483, 64, -6.299999999999994, 196
484, 64, -6.299999999999994, 231
485, 64, -6.299999999999994, 213
486, 64, -8.999999999999991, 181
487, 64, -6.299999999999994, 207
488, 40, -10.399999999999991, 197
489, 54, -11.899999999999991, 178
490, 64, -8.099999999999994, 229
491, 52, -6.899999999999999, 243
492, 64, -6.299999999999994, 213
493, 64, -6.299999999999994, 227
494, 64, -9.899999999999991, 221
495, 64, -7.199999999999994, 213
496, 64, -12.999999999999991, 224
497, 27, -6.1999999999999975, 236
498, 28, -6.299999999999999, 237
499, 64, -6.299999999999994, 192
500, 33, -6.899999999999998, 213

Average Reward: -8.950400000000016
Average Number of Steps: 57
Minimum Number of Steps: 18
Average Time (in milliseconds): 121
