Num generated: 736; num unique: 47
Episode, Steps, Reward, Time (in milliseconds)
311, 41, -15.099999999999993, 159
312, 64, -10.799999999999995, 161
313, 64, -6.299999999999994, 140
314, 42, -8.799999999999997, 143
315, 32, -9.599999999999998, 147
316, 29, -8.299999999999999, 152
317, 64, -6.299999999999994, 150
318, 26, -7.1, 149
319, 64, -7.199999999999994, 149
320, 32, -7.799999999999995, 154
321, 19, -3.6000000000000005, 156
322, 40, -5.699999999999998, 142
323, 64, -6.299999999999994, 152
324, 64, -6.299999999999994, 150
325, 25, -5.099999999999999, 154
326, 64, -7.199999999999994, 151
327, 23, -4.000000000000001, 157
328, 50, -6.699999999999999, 154
329, 25, -7.999999999999995, 154
330, 64, -7.19999999999999, 153
331, 44, -6.099999999999998, 148
332, 50, -9.499999999999995, 151
333, 64, -6.299999999999994, 148
334, 59, -8.499999999999996, 145
335, 22, -3.900000000000001, 144
336, 47, -6.399999999999999, 150
337, 32, -9.599999999999996, 168
338, 64, -9.099999999999994, 158
339, 23, -5.9, 157
340, 48, -55.80000000000002, 148
341, 24, -4.1000000000000005, 152
342, 22, -5.799999999999997, 162
343, 53, -7.899999999999995, 156
344, 24, -5.899999999999997, 149
345, 21, -3.8000000000000007, 156
346, 64, -6.299999999999994, 154
347, 22, -3.900000000000001, 155
348, 44, -9.799999999999997, 164
349, 23, -4.899999999999999, 161
350, 61, -9.699999999999996, 153
351, 24, -5.999999999999999, 157
352, 60, -10.399999999999997, 148
353, 23, -5.799999999999999, 159
354, 64, -7.199999999999994, 168
355, 20, -3.7000000000000006, 151
356, 29, -7.399999999999997, 162
357, 26, -4.3, 157
358, 64, -10.099999999999987, 152
359, 25, -4.199999999999999, 158
360, 64, -9.09999999999999, 155
361, 64, -7.1999999999999895, 153
362, 54, -10.799999999999995, 155
363, 55, -13.899999999999995, 162
364, 41, -5.799999999999998, 209
365, 30, -5.599999999999998, 157
366, 25, -6.1, 155
367, 20, -4.6, 165
368, 23, -4.899999999999999, 161
369, 64, -6.299999999999994, 154
370, 64, -8.099999999999994, 160
371, 60, -12.399999999999991, 165
372, 35, -9.8, 168
373, 30, -11.299999999999995, 155
374, 20, -4.6, 155
375, 34, -6.0, 152
376, 64, -6.299999999999994, 166
377, 25, -4.2, 164
378, 27, -7.099999999999996, 160
379, 64, -7.199999999999994, 162
380, 24, -7.799999999999999, 161
381, 64, -11.999999999999988, 160
382, 20, -3.7000000000000006, 156
383, 19, -3.6000000000000005, 164
384, 27, -5.299999999999999, 154
385, 19, -3.6000000000000005, 167
386, 23, -4.000000000000001, 152
387, 29, -5.499999999999998, 160
388, 64, -8.999999999999988, 162
389, 36, -5.299999999999999, 167
390, 28, -6.299999999999999, 164
391, 24, -4.1000000000000005, 163
392, 64, -6.299999999999994, 158
393, 27, -4.3999999999999995, 164
394, 25, -4.2, 159
395, 31, -4.8, 171
396, 26, -4.3, 157
397, 28, -7.399999999999997, 163
398, 31, -4.799999999999999, 156
399, 27, -8.2, 170
400, 20, -3.7000000000000006, 166
401, 24, -4.1000000000000005, 159
402, 24, -4.1000000000000005, 159
403, 21, -3.8000000000000007, 162
404, 64, -6.299999999999994, 162
405, 64, -6.299999999999994, 165
406, 29, -5.499999999999999, 161
407, 24, -4.999999999999999, 163
408, 24, -4.1, 176
409, 32, -5.799999999999997, 168
410, 23, -6.799999999999997, 164
411, 28, -6.299999999999995, 167
412, 23, -5.8, 161
413, 26, -5.3, 159
414, 38, -6.399999999999996, 166
415, 21, -4.699999999999999, 154
416, 33, -5.0, 182
417, 31, -12.399999999999995, 190
418, 51, -11.499999999999993, 161
419, 34, -6.0, 162
420, 64, -11.899999999999991, 163
421, 54, -7.099999999999998, 161
422, 59, -11.39999999999999, 166
423, 24, -4.999999999999999, 167
424, 28, -8.199999999999996, 165
425, 64, -9.199999999999983, 159
426, 64, -6.299999999999994, 174
427, 25, -6.1, 164
428, 19, -3.6000000000000005, 171
429, 26, -5.199999999999999, 170
430, 24, -4.1000000000000005, 164
431, 28, -4.5, 161
432, 32, -6.6999999999999975, 173
433, 24, -5.999999999999999, 170
434, 64, -6.299999999999994, 166
435, 31, -9.399999999999995, 164
436, 25, -4.199999999999999, 172
437, 34, -5.999999999999998, 166
438, 37, -10.999999999999993, 157
439, 30, -5.599999999999999, 162
440, 19, -4.499999999999999, 167
441, 25, -7.9999999999999964, 163
442, 21, -5.699999999999999, 161
443, 22, -3.900000000000001, 163
444, 25, -8.899999999999997, 172
445, 25, -4.2, 171
446, 26, -5.199999999999999, 163
447, 60, -8.599999999999996, 163
448, 24, -4.1000000000000005, 171
449, 22, -3.900000000000001, 162
450, 25, -5.099999999999999, 168
451, 22, -3.900000000000001, 165
452, 23, -4.000000000000001, 157
453, 24, -5.0, 175
454, 26, -8.999999999999998, 169
455, 28, -6.4, 165
456, 22, -3.900000000000001, 165
457, 26, -4.3, 174
458, 27, -6.199999999999996, 168
459, 21, -3.8000000000000007, 160
460, 24, -4.1000000000000005, 163
461, 25, -4.2, 161
462, 23, -4.000000000000001, 162
463, 64, -6.299999999999994, 165
464, 23, -4.8999999999999995, 169
465, 21, -3.8000000000000007, 164
466, 64, -13.899999999999983, 175
467, 50, -8.499999999999996, 170
468, 47, -8.2, 175
469, 25, -4.2, 185
470, 22, -3.900000000000001, 171
471, 21, -4.699999999999999, 170
472, 24, -5.9999999999999964, 165
473, 26, -5.199999999999999, 170
474, 26, -4.3, 171
475, 26, -6.999999999999999, 166
476, 22, -3.900000000000001, 165
477, 31, -13.299999999999997, 166
478, 64, -6.299999999999994, 174
479, 26, -5.199999999999999, 178
480, 23, -5.899999999999997, 171
481, 28, -5.3999999999999995, 169
482, 19, -3.6000000000000005, 174
483, 23, -4.000000000000001, 167
484, 22, -5.8, 178
485, 31, -4.8, 166
486, 26, -7.099999999999996, 168
487, 25, -7.099999999999997, 171
488, 24, -5.0, 174
489, 30, -10.299999999999995, 175
490, 20, -3.7000000000000006, 170
491, 47, -8.299999999999997, 170
492, 22, -3.900000000000001, 174
493, 28, -8.299999999999999, 167
494, 23, -5.799999999999997, 170
495, 22, -3.9000000000000004, 167
496, 19, -3.6000000000000005, 167
497, 64, -6.299999999999994, 181
498, 28, -5.3999999999999995, 171
499, 23, -4.000000000000001, 174
500, 25, -4.2, 169

Average Reward: -7.158199999999996
Average Number of Steps: 49
Minimum Number of Steps: 18
Average Time (in milliseconds): 131
