Num generated: 736; num unique: 47
Episode, Steps, Reward, Time (in milliseconds)
147, 64, -6.299999999999994, 117
148, 64, -7.199999999999994, 118
149, 64, -6.299999999999994, 112
150, 38, -5.499999999999999, 123
151, 64, -6.299999999999994, 119
152, 64, -8.999999999999995, 117
153, 53, -6.999999999999998, 124
154, 64, -6.299999999999994, 119
155, 64, -6.299999999999994, 124
156, 64, -6.299999999999994, 130
157, 64, -6.299999999999994, 126
158, 64, -7.199999999999994, 123
159, 64, -6.299999999999994, 125
160, 64, -12.599999999999996, 126
161, 64, -7.19999999999999, 137
162, 64, -8.199999999999994, 116
163, 64, -8.099999999999994, 132
164, 64, -7.199999999999994, 130
165, 64, -9.999999999999995, 125
166, 64, -6.299999999999994, 127
167, 64, -8.099999999999994, 132
168, 64, -6.299999999999994, 119
169, 64, -11.999999999999995, 131
170, 62, -14.299999999999995, 130
171, 64, -6.299999999999994, 130
172, 47, -9.999999999999995, 126
173, 48, -7.399999999999999, 134
174, 64, -6.299999999999994, 130
175, 64, -8.199999999999994, 127
176, 32, -4.9, 128
177, 64, -8.999999999999995, 130
178, 64, -6.299999999999994, 125
179, 46, -9.899999999999997, 131
180, 64, -6.299999999999994, 129
181, 64, -7.199999999999994, 127
182, 64, -6.299999999999994, 122
183, 64, -12.99999999999999, 128
184, 64, -6.299999999999994, 131
185, 64, -6.299999999999994, 131
186, 64, -7.199999999999994, 132
187, 63, -8.899999999999995, 130
188, 64, -6.299999999999994, 146
189, 37, -7.1999999999999975, 126
190, 64, -8.199999999999994, 125
191, 64, -10.799999999999995, 130
192, 28, -7.299999999999999, 129
193, 64, -6.299999999999994, 129
194, 37, -5.3999999999999995, 124
195, 64, -9.099999999999994, 131
196, 64, -6.299999999999994, 130
197, 32, -4.9, 160
198, 28, -10.799999999999997, 142
199, 64, -7.199999999999994, 136
200, 64, -6.299999999999994, 133
201, 64, -7.199999999999994, 138
202, 30, -6.699999999999994, 138
203, 38, -5.499999999999999, 133
204, 44, -8.899999999999993, 133
205, 64, -6.299999999999994, 132
206, 64, -27.199999999999996, 130
207, 64, -9.899999999999995, 134
208, 64, -8.199999999999987, 147
209, 56, -14.899999999999997, 129
210, 57, -9.299999999999994, 138
211, 64, -6.299999999999994, 136
212, 45, -6.1999999999999975, 142
213, 64, -6.299999999999994, 138
214, 27, -4.399999999999999, 138
215, 64, -6.299999999999994, 137
216, 55, -9.199999999999998, 134
217, 64, -6.299999999999994, 133
218, 42, -6.799999999999998, 158
219, 64, -6.299999999999994, 154
220, 64, -7.199999999999994, 134
221, 34, -6.0, 137
222, 64, -6.299999999999994, 138
223, 64, -6.299999999999994, 143
224, 64, -6.299999999999994, 147
225, 64, -7.199999999999994, 137
226, 64, -6.299999999999994, 147
227, 64, -11.999999999999984, 139
228, 64, -6.299999999999994, 139
229, 64, -6.299999999999994, 146
230, 19, -3.6000000000000005, 136
231, 64, -11.99999999999999, 139
232, 40, -7.599999999999999, 151
233, 64, -36.70000000000001, 134
234, 47, -9.299999999999999, 139
235, 31, -10.599999999999994, 139
236, 40, -7.499999999999995, 145
237, 23, -4.8999999999999995, 154
238, 64, -6.299999999999994, 136
239, 28, -6.299999999999999, 138
240, 54, -7.9999999999999964, 147
241, 64, -10.799999999999988, 152
242, 64, -11.999999999999995, 170
243, 64, -6.299999999999994, 141
244, 64, -7.1999999999999895, 150
245, 44, -7.899999999999998, 154
246, 64, -6.299999999999994, 154
247, 39, -7.399999999999998, 150
248, 62, -7.899999999999995, 145
249, 58, -12.099999999999998, 150
250, 24, -5.0, 147
251, 64, -8.999999999999982, 143
252, 64, -6.299999999999994, 142
253, 64, -6.299999999999994, 141
254, 23, -4.000000000000001, 151
255, 28, -6.399999999999997, 151
256, 32, -5.8, 145
257, 64, -6.299999999999994, 146
258, 26, -6.199999999999999, 144
259, 64, -7.199999999999994, 148
260, 21, -3.8000000000000007, 151
261, 32, -6.699999999999999, 143
262, 64, -6.299999999999994, 145
263, 64, -8.999999999999984, 148
264, 48, -7.4999999999999964, 145
265, 36, -9.899999999999995, 146
266, 50, -7.599999999999999, 154
267, 43, -7.999999999999998, 150
268, 64, -6.299999999999994, 149
269, 27, -7.099999999999996, 155
270, 29, -9.299999999999995, 147
271, 24, -6.0, 147
272, 29, -4.6, 146
273, 57, -11.999999999999993, 149
274, 53, -10.799999999999997, 153
275, 64, -6.299999999999994, 150
276, 64, -6.299999999999994, 150
277, 64, -6.299999999999994, 153
278, 27, -7.2, 148
279, 64, -7.199999999999994, 149
280, 64, -6.299999999999994, 151
281, 30, -5.599999999999999, 154
282, 64, -6.299999999999994, 153
283, 29, -4.6, 149
284, 20, -3.7000000000000006, 153
285, 33, -4.999999999999999, 144
286, 21, -3.8000000000000007, 153
287, 18, -3.5000000000000004, 152
288, 22, -5.799999999999997, 155
289, 18, -3.5000000000000004, 164
290, 21, -4.699999999999999, 149
291, 64, -8.999999999999995, 158
292, 64, -6.299999999999994, 151
293, 37, -6.299999999999996, 151
294, 64, -6.299999999999994, 160
295, 27, -4.4, 160
296, 21, -4.699999999999999, 156
297, 64, -6.299999999999994, 148
298, 31, -5.699999999999998, 154
299, 23, -4.000000000000001, 150
300, 48, -16.999999999999996, 150
301, 28, -4.499999999999998, 156
302, 48, -12.299999999999986, 154
303, 21, -3.8000000000000007, 153
304, 22, -3.900000000000001, 149
305, 64, -6.299999999999994, 148
306, 64, -10.099999999999984, 153
307, 38, -5.499999999999999, 152
308, 64, -9.899999999999995, 157
309, 64, -6.299999999999994, 151
310, 28, -4.5, 159
311, 23, -5.799999999999999, 168
312, 24, -4.999999999999998, 152
313, 23, -5.899999999999997, 157
314, 64, -9.999999999999995, 151
315, 53, -7.899999999999999, 153
316, 64, -6.299999999999994, 167
317, 23, -4.000000000000001, 157
318, 63, -8.899999999999995, 148
319, 48, -7.399999999999993, 152
320, 23, -4.000000000000001, 162
321, 27, -5.299999999999999, 154
322, 29, -6.4999999999999964, 155
323, 64, -6.299999999999994, 167
324, 23, -5.799999999999997, 153
325, 53, -10.699999999999996, 157
326, 43, -6.899999999999999, 166
327, 64, -6.299999999999994, 165
328, 27, -9.1, 148
329, 64, -7.199999999999994, 153
330, 56, -8.199999999999994, 155
331, 26, -4.3, 159
332, 22, -3.900000000000001, 177
333, 20, -3.7000000000000006, 157
334, 48, -7.399999999999997, 161
335, 43, -5.999999999999998, 152
336, 37, -7.1999999999999975, 156
337, 55, -60.40000000000003, 149
338, 49, -7.4999999999999964, 163
339, 22, -8.599999999999996, 158
340, 30, -6.599999999999996, 160
341, 21, -5.6, 177
342, 64, -7.199999999999994, 170
343, 25, -5.9999999999999964, 166
344, 64, -6.299999999999994, 160
345, 27, -4.4, 162
346, 27, -7.1999999999999975, 161
347, 29, -4.6, 157
348, 28, -11.199999999999998, 166
349, 19, -3.6000000000000005, 160
350, 24, -6.0, 163
351, 18, -5.3999999999999995, 156
352, 34, -6.899999999999997, 162
353, 27, -6.199999999999999, 161
354, 20, -3.7000000000000006, 165
355, 28, -4.5, 159
356, 64, -6.299999999999994, 162
357, 64, -6.299999999999994, 155
358, 28, -8.2, 162
359, 32, -10.399999999999995, 160
360, 32, -10.399999999999995, 165
361, 42, -12.399999999999991, 187
362, 24, -4.1000000000000005, 166
363, 19, -3.6000000000000005, 160
364, 64, -6.299999999999994, 153
365, 24, -6.0, 158
366, 54, -10.799999999999997, 162
367, 23, -4.000000000000001, 156
368, 64, -6.299999999999994, 165
369, 64, -6.299999999999994, 161
370, 21, -3.8000000000000007, 163
371, 34, -6.899999999999997, 167
372, 21, -4.699999999999999, 164
373, 22, -3.900000000000001, 168
374, 20, -3.7000000000000006, 156
375, 64, -6.299999999999994, 165
376, 64, -6.299999999999994, 167
377, 22, -7.699999999999996, 162
378, 20, -4.6, 159
379, 21, -3.8000000000000007, 162
380, 64, -6.299999999999994, 161
381, 64, -6.299999999999994, 167
382, 24, -6.799999999999999, 161
383, 64, -6.299999999999994, 162
384, 57, -7.399999999999997, 172
385, 25, -6.1, 170
386, 64, -7.199999999999994, 162
387, 64, -6.299999999999994, 167
388, 48, -6.499999999999998, 158
389, 29, -5.499999999999999, 168
390, 64, -7.199999999999994, 161
391, 64, -6.299999999999994, 165
392, 53, -7.899999999999995, 170
393, 23, -4.899999999999999, 172
394, 27, -8.199999999999996, 160
395, 24, -5.0, 161
396, 64, -10.099999999999987, 157
397, 64, -8.099999999999994, 161
398, 64, -6.299999999999994, 165
399, 19, -3.6000000000000005, 166
400, 26, -5.199999999999999, 172
401, 26, -5.199999999999999, 161
402, 31, -6.599999999999996, 165
403, 23, -4.000000000000001, 168
404, 23, -4.8999999999999995, 166
405, 26, -8.999999999999995, 166
406, 21, -4.699999999999998, 169
407, 25, -4.2, 167
408, 33, -6.799999999999998, 159
409, 25, -4.199999999999999, 174
410, 27, -4.3999999999999995, 165
411, 19, -3.6000000000000005, 166
412, 31, -4.799999999999999, 163
413, 30, -10.399999999999993, 162
414, 27, -6.199999999999998, 162
415, 21, -6.599999999999999, 159
416, 24, -6.099999999999996, 172
417, 28, -5.399999999999999, 171
418, 43, -9.79999999999999, 177
419, 22, -4.799999999999999, 172
420, 30, -6.499999999999996, 169
421, 64, -7.19999999999999, 154
422, 64, -6.299999999999994, 163
423, 64, -7.19999999999999, 169
424, 18, -3.5000000000000004, 173
425, 21, -3.8000000000000007, 164
426, 28, -5.3999999999999995, 169
427, 22, -5.6999999999999975, 167
428, 64, -6.299999999999994, 182
429, 47, -7.299999999999997, 205
430, 40, -6.599999999999997, 168
431, 20, -4.6, 175
432, 18, -3.5000000000000004, 193
433, 19, -7.3999999999999995, 173
434, 43, -6.899999999999999, 165
435, 27, -4.4, 168
436, 25, -4.2, 174
437, 64, -8.999999999999991, 176
438, 21, -3.8000000000000007, 170
439, 28, -5.5, 173
440, 24, -5.9999999999999964, 169
441, 30, -4.699999999999999, 171
442, 21, -5.799999999999997, 174
443, 22, -3.900000000000001, 168
444, 33, -15.299999999999994, 169
445, 27, -4.4, 181
446, 64, -6.299999999999994, 168
447, 25, -4.2, 178
448, 25, -4.2, 174
449, 23, -4.000000000000001, 176
450, 25, -8.899999999999999, 168
451, 29, -5.499999999999999, 165
452, 32, -7.599999999999996, 170
453, 29, -5.499999999999999, 168
454, 22, -5.799999999999999, 168
455, 18, -3.5000000000000004, 172
456, 33, -8.7, 170
457, 23, -4.000000000000001, 166
458, 23, -4.0, 170
459, 23, -4.899999999999999, 176
460, 27, -4.4, 188
461, 32, -4.9, 170
462, 18, -3.5000000000000004, 171
463, 34, -5.1, 174
464, 31, -4.800000000000001, 174
465, 37, -13.899999999999993, 175
466, 21, -4.699999999999999, 165
467, 22, -5.8, 172
468, 21, -5.6999999999999975, 169
469, 35, -6.999999999999997, 169
470, 27, -4.4, 177
471, 64, -11.999999999999982, 171
472, 23, -4.000000000000001, 176
473, 41, -5.799999999999998, 177
474, 24, -7.899999999999997, 168
475, 21, -3.8000000000000007, 174
476, 21, -4.699999999999999, 178
477, 25, -5.999999999999997, 168
478, 23, -4.899999999999999, 172
479, 25, -4.199999999999999, 173
480, 23, -4.899999999999999, 170
481, 23, -5.799999999999999, 172
482, 27, -7.199999999999998, 179
483, 26, -5.199999999999999, 172
484, 22, -3.900000000000001, 174
485, 25, -8.0, 171
486, 30, -5.599999999999997, 171
487, 37, -7.399999999999997, 180
488, 21, -3.8000000000000007, 172
489, 25, -6.999999999999998, 184
490, 64, -17.399999999999995, 169
491, 34, -5.099999999999999, 171
492, 28, -4.5, 172
493, 24, -4.1000000000000005, 184
494, 20, -5.6, 173
495, 27, -5.3, 175
496, 64, -6.299999999999994, 169
497, 64, -6.299999999999994, 165
498, 31, -6.599999999999999, 176
499, 29, -4.6, 186
500, 64, -6.299999999999994, 184

Average Reward: -7.128000000000005
Average Number of Steps: 48
Minimum Number of Steps: 18
Average Time (in milliseconds): 134
